,comp_tokens,comp_ids,simp_tokens,simp_ids,edit_labels,new_edit_ids,comp_pos_tags,comp_pos_ids
10,"['he', 'felt', 'joy', '.']",[  30 2022 7432    8],"['he', 'felt', 'joy', '.']",[  30 2022 7432    8],[],[],"[('he', 'PRP'), ('felt', 'VBD'), ('joy', 'NN'), ('.', '.')]","[38, 6, 19, 24]"
11,"['he', 'felt', 'joy', 'and', 'happiness', '.']",[  30 2022 7432   10 7368    8],"['he', 'felt', 'happy', 'and', 'joy', '.']",[  30 2022 4271   10 7432    8],"['KEEP', 'KEEP', 'happy', 'and', 'KEEP', 'DEL', 'DEL', 'STOP']",[   2    2 4271   10    2    3    3    5],"[('he', 'PRP'), ('felt', 'VBD'), ('joy', 'NN'), ('and', 'CC'), ('happiness', 'NN'), ('.', '.')]","[38, 6, 19, 33, 19, 24]"
12,"['weariness', 'tears', 'up', 'their', 'voices', ',', 'but', 'they', ""'re"", 'still', 'on', 'the', 'freedom', 'highway', '.']","[   1 8804  101   49 4311    7   51   54 4685  250   19    6 1998 2293
    8]","['but', 'they', ""'re"", 'still', 'on', 'the', 'freedom', 'highway', '.']",[  51   54 4685  250   19    6 1998 2293    8],"['DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[3 3 3 3 3 3 5],"[('weariness', 'NN'), ('tears', 'NNS'), ('up', 'RP'), ('their', 'PRP$'), ('voices', 'NNS'), (',', ','), ('but', 'CC'), ('they', 'PRP'), (""'re"", 'VBP'), ('still', 'RB'), ('on', 'IN'), ('the', 'DT'), ('freedom', 'NN'), ('highway', 'NN'), ('.', '.')]","[19, 29, 17, 4, 29, 9, 33, 38, 11, 27, 40, 16, 19, 19, 24]"
13,"['that', 'has', ""n't"", 'stopped', 'his', 'love', 'of', 'learning', ',', 'and', 'reading', ',', 'especially', 'histories', 'of', 'european', 'royalty', 'and', 'world', 'war', 'ii', '.']","[   24    43   779  3097    28   547     9  2214     7    10  2399     7
   612 10604     9   353 10588    10    72   107   231     8]","['that', 'has', ""n't"", 'stopped', 'his', 'love', 'of', 'learning', ',', 'and', 'reading', ',', 'especially', 'stories', 'of', 'european', 'gold', '.']","[  24   43  779 3097   28  547    9 2214    7   10 2399    7  612 1426
    9  353  815    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'stories', 'DEL', 'KEEP', 'KEEP', 'gold', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    2    2    2    2    2    2    2    2    2    2    2    2 1426
    3    2    2  815    3    3    3    3    3    5]","[('that', 'DT'), ('has', 'VBZ'), (""n't"", 'RB'), ('stopped', 'VBN'), ('his', 'PRP$'), ('love', 'NN'), ('of', 'IN'), ('learning', 'NN'), (',', ','), ('and', 'CC'), ('reading', 'NN'), (',', ','), ('especially', 'RB'), ('histories', 'NNS'), ('of', 'IN'), ('european', 'JJ'), ('royalty', 'NN'), ('and', 'CC'), ('world', 'NN'), ('war', 'NN'), ('ii', 'NN'), ('.', '.')]","[16, 15, 27, 8, 4, 19, 40, 19, 9, 33, 19, 9, 27, 29, 40, 13, 19, 33, 19, 19, 19, 24]"
14,"['richie', 'loves', 'learning', ',', 'and', 'reading', '.']",[18195  7944  2214     7    10  2399     8],"['richie', 'loves', 'learning', '.']",[18195  7944  2214     8],"['KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 3 3 3 5],"[('richie', 'NN'), ('loves', 'NNS'), ('learning', 'VBG'), (',', ','), ('and', 'CC'), ('reading', 'NN'), ('.', '.')]","[19, 29, 5, 9, 33, 19, 24]"
15,"['that', 'has', ""n't"", 'stopped', 'his', 'love', 'of', 'learning', ',', 'and', 'reading', '.']",[  24   43  779 3097   28  547    9 2214    7   10 2399    8],"['that', 'has', ""n't"", 'stopped', 'his', 'love', 'of', 'learning', '.']",[  24   43  779 3097   28  547    9 2214    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 3 3 3 5],"[('that', 'DT'), ('has', 'VBZ'), (""n't"", 'RB'), ('stopped', 'VBN'), ('his', 'PRP$'), ('love', 'NN'), ('of', 'IN'), ('learning', 'NN'), (',', ','), ('and', 'CC'), ('reading', 'NN'), ('.', '.')]","[16, 15, 27, 8, 4, 19, 40, 19, 9, 33, 19, 24]"
16,"['she', 'also', 'tests', 'out', 'vehicles', 'in', 'different', 'environments', 'around', 'the', 'world', '.']",[  62   40 3938  126 2289   11  192 4470  169    6   72    8],"['she', 'also', 'tests', 'out', 'vehicles', 'in', 'different', 'places', 'around', 'the', 'world', '.']",[  62   40 3938  126 2289   11  192 1289  169    6   72    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'places', 'DEL', 'STOP']",[   2    2    2    2    2    2    2 1289    3    5],"[('she', 'PRP'), ('also', 'RB'), ('tests', 'VBZ'), ('out', 'RP'), ('vehicles', 'NNS'), ('in', 'IN'), ('different', 'JJ'), ('environments', 'NNS'), ('around', 'IN'), ('the', 'DT'), ('world', 'NN'), ('.', '.')]","[38, 27, 15, 17, 29, 40, 13, 29, 40, 16, 19, 24]"
17,"['she', 'also', 'tests', 'out', 'vehicles', 'in', 'diverse', 'environments', 'around', 'the', 'world', 'including', 'sand', ',', 'towing', 'and', 'rock-climbing', 'evaluations', 'in', 'borrego', ',', 'california', ',', 'desert', 'drills', 'in', 'dubai', ',', 'and', 'performance', 'drives', 'from', 'mexico', 'city', 'at', '7,500', 'feet', 'to', 'acapulco', 'at', 'sea', 'level', '.']","[   62    40  3938   126  2289    11  3449  4470   169     6    72   102
  2951     7     1    10     1     1    11     1     7   505     7  2219
 25342    11 10373     7    10   647  3334    26   833    80    29 24747
   913    13 15181    29   276   545     8]","['she', 'also', 'tests', 'out', 'vehicles', 'in', 'museums', 'around', 'the', 'world', 'including', 'sand', '.']",[  62   40 3938  126 2289   11 4929  169    6   72  102 2951    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'museums', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    2    2    2    2    2 4929    3    3    2    2    2    2    2
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    5]","[('she', 'PRP'), ('also', 'RB'), ('tests', 'VBZ'), ('out', 'RP'), ('vehicles', 'NNS'), ('in', 'IN'), ('diverse', 'JJ'), ('environments', 'NNS'), ('around', 'IN'), ('the', 'DT'), ('world', 'NN'), ('including', 'VBG'), ('sand', 'NN'), (',', ','), ('towing', 'VBG'), ('and', 'CC'), ('rock-climbing', 'JJ'), ('evaluations', 'NNS'), ('in', 'IN'), ('borrego', 'NN'), (',', ','), ('california', 'NN'), (',', ','), ('desert', 'NN'), ('drills', 'NNS'), ('in', 'IN'), ('dubai', 'NN'), (',', ','), ('and', 'CC'), ('performance', 'NN'), ('drives', 'NNS'), ('from', 'IN'), ('mexico', 'JJ'), ('city', 'NN'), ('at', 'IN'), ('7,500', 'CD'), ('feet', 'NNS'), ('to', 'TO'), ('acapulco', 'VB'), ('at', 'IN'), ('sea', 'NN'), ('level', 'NN'), ('.', '.')]","[38, 27, 15, 17, 29, 40, 13, 29, 40, 16, 19, 5, 19, 9, 5, 33, 13, 29, 40, 19, 9, 19, 9, 19, 29, 40, 19, 9, 33, 19, 29, 40, 13, 19, 40, 37, 29, 25, 31, 40, 19, 19, 24]"
18,"[""''"", 'the', 'icon', 'rosa', 'parks', 'as', 'mother', 'of', 'the', 'civil', 'rights', 'movement', '--', 'as', 'shy', ',', 'genteel', ',', 'working-class', 'black', 'woman', '--', 'it', 'was', 'the', 'public', 'persona', 'she', 'thought', 'was', 'important', 'to', 'maintain', 'because', 'of', 'the', 'tenor', 'of', 'the', 'times', 'she', 'lived', 'through', ',', ""''"", 'said', 'adrienne', 'cannon', ',', 'african-american', 'history', 'and', 'culture', 'specialist', 'for', 'the', 'manuscript', 'division', 'of', 'the', 'library', 'of', 'congress', '.']","[   25     6  6209  8105  2573    18   387     9     6   684   729   592
  8455    18 13013     7     1     7 13884   340   920  8455    31    15
     6   268 15156    62   653    15   305    13  2308   154     9     6
  5727     9     6   274    62   802   116     7    25   352     1  6878
     7  4782   241    10  1009  6004    20     6  5434   373     9     6
  1180     9  1263     8]","['adrienne', 'cannon', ',', 'age', 'black', 'woman', ',', 'was', 'the', 'call', 'rosa', 'parks', 'as', 'mother', 'of', 'the', 'civil', 'rights', 'movement', '.']","[   1 6878    7  204  340  920    7   15    6 1622 8105 2573   18  387
    9    6  684  729  592    8]","['adrienne', 'cannon', ',', 'age', 'black', 'woman', ',', 'was', 'DEL', 'KEEP', 'call', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   1 6878    7  204  340  920    7   15    3    2 1622    3    2    2
    2    2    2    2    2    2    2    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    5]","[(""''"", ""''""), ('the', 'DT'), ('icon', 'NN'), ('rosa', 'NN'), ('parks', 'NNS'), ('as', 'IN'), ('mother', 'NN'), ('of', 'IN'), ('the', 'DT'), ('civil', 'JJ'), ('rights', 'NNS'), ('movement', 'NN'), ('--', ':'), ('as', 'IN'), ('shy', 'NN'), (',', ','), ('genteel', 'NN'), (',', ','), ('working-class', 'JJ'), ('black', 'JJ'), ('woman', 'NN'), ('--', ':'), ('it', 'PRP'), ('was', 'VBD'), ('the', 'DT'), ('public', 'JJ'), ('persona', 'NN'), ('she', 'PRP'), ('thought', 'VBD'), ('was', 'VBD'), ('important', 'JJ'), ('to', 'TO'), ('maintain', 'VB'), ('because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('tenor', 'NN'), ('of', 'IN'), ('the', 'DT'), ('times', 'NNS'), ('she', 'PRP'), ('lived', 'VBD'), ('through', 'IN'), (',', ','), (""''"", ""''""), ('said', 'VBD'), ('adrienne', 'NN'), ('cannon', 'NN'), (',', ','), ('african-american', 'JJ'), ('history', 'NN'), ('and', 'CC'), ('culture', 'NN'), ('specialist', 'NN'), ('for', 'IN'), ('the', 'DT'), ('manuscript', 'JJ'), ('division', 'NN'), ('of', 'IN'), ('the', 'DT'), ('library', 'NN'), ('of', 'IN'), ('congress', 'NN'), ('.', '.')]","[10, 16, 19, 19, 29, 40, 19, 40, 16, 13, 29, 19, 28, 40, 19, 9, 19, 9, 13, 13, 19, 28, 38, 6, 16, 13, 19, 38, 6, 6, 13, 25, 31, 40, 40, 16, 19, 40, 16, 29, 38, 6, 40, 9, 10, 6, 19, 19, 9, 13, 19, 33, 19, 19, 40, 16, 13, 19, 40, 16, 19, 40, 19, 24]"
19,"['the', 'nascar', 'acceleration', 'nation', 'initiative', 'focuses', 'on', 'the', 'three', 'd', ""'s"", 'of', 'speed', '--', 'downforce', ',', 'drafting', 'and', 'drag', '--', 'and', 'includes', 'instructional', 'materials', 'for', 'teachers', '.']","[    6  9154  6394  1195  5826  5231    19     6    92  1734    23     9
  1098  8455     1     7 14048    10  8276  8455    10   500 28051  1305
    20  4563     8]","['the', 'nascar', '-lrb-', 'nascar', '-rrb-', 'is', 'trying', 'to', 'make', 'the', 'number', 'of', 'people', 'who', 'do', ""n't"", '.']","[   6 9154    1 9154    1   14 2698   13  323    6  109    9  128   56
  242  779    8]","['KEEP', 'nascar', '-lrb-', 'KEEP', '-rrb-', 'is', 'trying', 'to', 'make', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'KEEP', 'number', 'DEL', 'DEL', 'DEL', 'KEEP', 'people', 'who', 'do', ""n't"", 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2 9154    1    2    1   14 2698   13  323    3    3    3    3    3
    2  109    3    3    3    2  128   56  242  779    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    5]","[('the', 'DT'), ('nascar', 'NN'), ('acceleration', 'NN'), ('nation', 'NN'), ('initiative', 'NN'), ('focuses', 'VBZ'), ('on', 'IN'), ('the', 'DT'), ('three', 'CD'), ('d', 'NN'), (""'s"", 'POS'), ('of', 'IN'), ('speed', 'NN'), ('--', ':'), ('downforce', 'NN'), (',', ','), ('drafting', 'VBG'), ('and', 'CC'), ('drag', 'NN'), ('--', ':'), ('and', 'CC'), ('includes', 'VBZ'), ('instructional', 'JJ'), ('materials', 'NNS'), ('for', 'IN'), ('teachers', 'NNS'), ('.', '.')]","[16, 19, 19, 19, 19, 15, 40, 16, 37, 19, 23, 40, 19, 28, 19, 9, 5, 33, 19, 28, 33, 15, 13, 29, 40, 29, 24]"
