,comp_tokens,comp_ids,simp_tokens,simp_ids,edit_labels,new_edit_ids,comp_pos_tags,comp_pos_ids
32,"['residential', 'building', 'codes', 'will', 'typically', 'allowing', 'for', 'steeper', 'ability', 'to', 'use', 'stairs', 'than', 'public', 'building', 'a', 'codes', '.']","[ 5174   469  3440   148   584  1583    20     1  1250    13   112 13757
    79   268   469    12  3440     8]","['residential', 'building', 'codes', 'will', 'typically', 'allowing', 'for', 'steeper', 'ability', 'to', 'use', 'stairs', 'than', 'public', 'building', 'a', 'codes', '.']","[ 5174   469  3440   148   584  1583    20     1  1250    13   112 13757
    79   268   469    12  3440     8]",[],[],"[('residential', 'JJ'), ('building', 'NN'), ('codes', 'NNS'), ('will', 'MD'), ('typically', 'RB'), ('allowing', 'VBG'), ('for', 'IN'), ('steeper', 'JJR'), ('ability', 'NN'), ('to', 'TO'), ('use', 'VB'), ('stairs', 'NNS'), ('than', 'IN'), ('public', 'JJ'), ('building', 'VBG'), ('a', 'DT'), ('codes', 'NN'), ('.', '.')]","[13, 19, 29, 42, 27, 5, 40, 46, 19, 25, 31, 29, 40, 13, 5, 16, 19, 24]"
33,"['approximate', '24', '%', 'australian', 'over', 'the', 'age', 'of', '15', 'regularly', 'participate', 'in', 'organized', 'sports', 'in', 'australia', '.']","[7744  556  190  488   85    6  204    9  378 2789 4190   11 1615  878
   11  298    8]","['approximate', '24', '%', 'australian', 'over', 'the', 'age', 'of', '15', 'regularly', 'participate', 'in', 'organized', 'sports', 'in', 'australia', '.']","[7744  556  190  488   85    6  204    9  378 2789 4190   11 1615  878
   11  298    8]",[],[],"[('approximate', 'RB'), ('24', 'CD'), ('%', 'NN'), ('australian', 'JJ'), ('over', 'IN'), ('the', 'DT'), ('age', 'NN'), ('of', 'IN'), ('15', 'CD'), ('regularly', 'JJ'), ('participate', 'NN'), ('in', 'IN'), ('organized', 'JJ'), ('sports', 'NNS'), ('in', 'IN'), ('australia', 'NN'), ('.', '.')]","[27, 37, 19, 13, 40, 16, 19, 40, 37, 13, 19, 40, 13, 29, 40, 19, 24]"
34,"['egypt', 'is', 'famous', 'for', 'its', 'ancient', 'civilization', 'and', 'existential', 'restriction', 'modifier', '(core', 'metadata', 'concept)', 'of', 'the', 'world', ""'s"", 'most', 'famous', 'monuments', ',', 'including', '(qualifier)', 'the', 'giza', 'pyramid', '(cigarettes)', 'complex', 'and', 'its', 'greater', 'sphinx', '.']","[ 1500    14   586    20    46   513  4381    10     1 14090     1     1
     1     1     9     6    72    23    58   586  7779     7   102     1
     6 13921  9685     1   793    10    46   923 24836     8]","['egypt', 'is', 'fame', 'for', 'its', 'ancient', 'civilization', '.']",[1500   14 1367   20   46  513 4381    8],"['KEEP', 'KEEP', 'fame', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    2 1367    3    2    2    2    2    3    3    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    3    5]","[('egypt', 'NN'), ('is', 'VBZ'), ('famous', 'JJ'), ('for', 'IN'), ('its', 'PRP$'), ('ancient', 'JJ'), ('civilization', 'NN'), ('and', 'CC'), ('existential', 'JJ'), ('restriction', 'NN'), ('modifier', 'NN'), ('(core', 'IN'), ('metadata', 'NNS'), ('concept)', 'NNS'), ('of', 'IN'), ('the', 'DT'), ('world', 'NN'), (""'s"", 'POS'), ('most', 'RBS'), ('famous', 'JJ'), ('monuments', 'NNS'), (',', ','), ('including', 'VBG'), ('(qualifier)', 'PDT'), ('the', 'DT'), ('giza', 'NN'), ('pyramid', 'JJ'), ('(cigarettes)', 'NNP'), ('complex', 'NN'), ('and', 'CC'), ('its', 'PRP$'), ('greater', 'JJR'), ('sphinx', 'NN'), ('.', '.')]","[19, 15, 13, 40, 4, 13, 19, 33, 13, 19, 19, 40, 29, 29, 40, 16, 19, 23, 35, 13, 29, 9, 5, 34, 16, 19, 13, 30, 19, 33, 4, 46, 19, 24]"
35,"['in', '1973', ',', 'patrick', 'caucasians', 'was', 'awards', 'the', 'nobel', 'prize', 'in', 'literature', ',', 'the', 'only', '-', 'dosing', 'instruction', 'fragment', 'australian', 'gdc', 'treatment', 'outcome', 'terminology', 'have', 'achieved', 'this', '.']","[   11  1606     7  3307     1    15   543     6  1247   732    11  1283
     7     6    76    74     1  4875 10458   488     1  2031 10168  8104
    44  1892    41     8]","['in', '1973', ',', 'patrick', 'caucasians', 'was', 'awards', 'the', 'nobel', 'prize', 'in', 'literature', '.']",[  11 1606    7 3307    1   15  543    6 1247  732   11 1283    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('in', 'IN'), ('1973', 'CD'), (',', ','), ('patrick', 'JJ'), ('caucasians', 'NNS'), ('was', 'VBD'), ('awards', 'IN'), ('the', 'DT'), ('nobel', 'JJ'), ('prize', 'NN'), ('in', 'IN'), ('literature', 'NN'), (',', ','), ('the', 'DT'), ('only', 'JJ'), ('-', ':'), ('dosing', 'VBG'), ('instruction', 'NN'), ('fragment', 'NN'), ('australian', 'JJ'), ('gdc', 'NN'), ('treatment', 'NN'), ('outcome', 'NN'), ('terminology', 'NN'), ('have', 'VBP'), ('achieved', 'VBN'), ('this', 'DT'), ('.', '.')]","[40, 37, 9, 13, 29, 6, 40, 16, 13, 19, 40, 19, 9, 16, 13, 28, 5, 19, 19, 13, 19, 19, 19, 19, 11, 8, 16, 24]"
36,"['during', 'the', 'world', 'war', 'ii', ',', 'turing', 'was', 'a', 'main', 'entity', 'with', 'role', 'in', 'clinical', 'study', 'in', 'the', 'exertion', 'at', 'bletchley', 'parkinson', 'disease,', 'late-onset', 'gdc', 'treatment', 'outcome', 'terminology', 'medical', 'device', 'break', 'german', 'language', 'ciphers', '.']","[   73     6    72   107   231     7 10438    15    12   230  5364    22
   365    11  6272   474    11     6     1    29 17916 15455     1     1
     1  2031 10168  8104   864  1719  1604   188   283 12969     8]","['during', 'the', 'world', 'war', 'ii', ',', 'turing', 'was', 'a', 'main', 'entity', 'with', 'role', 'in', 'clinical', 'study', 'in', 'the', 'exertion', 'at', 'bletchley', 'parkinson', 'disease,', 'late-onset', 'gdc', 'treatment', 'outcome', 'terminology', 'medical', 'device', 'break', 'german', 'language', 'ciphers', '.']","[   73     6    72   107   231     7 10438    15    12   230  5364    22
   365    11  6272   474    11     6     1    29 17916 15455     1     1
     1  2031 10168  8104   864  1719  1604   188   283 12969     8]",[],[],"[('during', 'IN'), ('the', 'DT'), ('world', 'NN'), ('war', 'NN'), ('ii', 'NN'), (',', ','), ('turing', 'VBG'), ('was', 'VBD'), ('a', 'DT'), ('main', 'JJ'), ('entity', 'NN'), ('with', 'IN'), ('role', 'NN'), ('in', 'IN'), ('clinical', 'JJ'), ('study', 'NN'), ('in', 'IN'), ('the', 'DT'), ('exertion', 'NN'), ('at', 'IN'), ('bletchley', 'NN'), ('parkinson', 'NN'), ('disease,', 'VBD'), ('late-onset', 'JJ'), ('gdc', 'NN'), ('treatment', 'NN'), ('outcome', 'NN'), ('terminology', 'NN'), ('medical', 'JJ'), ('device', 'NN'), ('break', 'JJ'), ('german', 'JJ'), ('language', 'NN'), ('ciphers', 'NNS'), ('.', '.')]","[40, 16, 19, 19, 19, 9, 5, 6, 16, 13, 19, 40, 19, 40, 13, 19, 40, 16, 19, 40, 19, 19, 6, 13, 19, 19, 19, 19, 13, 19, 13, 13, 19, 29, 24]"
37,"['the', 'union', 'united', 'states', 'military', 'commissioned', 'officer', 'o5', 'then', 'order', '(action)', 'another', 'charge', '(electrical)', 'with', 'a', 'cavalry', 'regiment', 'that', 'reinforced', 'the', 'union', 'infantry', '.']","[   6  379   83   82  375 2802 1346    1   99  256    1  213 1393    1
   22   12 5098 3646   24 6854    6  379 2107    8]","['the', 'union', 'united', 'states', 'military', 'commissioned', 'officer', 'o5', 'then', 'order', '(action)', 'another', 'charge', '(electrical)', 'with', 'a', 'regiment', '.']","[   6  379   83   82  375 2802 1346    1   99  256    1  213 1393    1
   22   12 3646    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 3 3 3 3 3 5],"[('the', 'DT'), ('union', 'NN'), ('united', 'JJ'), ('states', 'NNS'), ('military', 'JJ'), ('commissioned', 'VBD'), ('officer', 'NN'), ('o5', 'NN'), ('then', 'RB'), ('order', 'NN'), ('(action)', 'VBZ'), ('another', 'DT'), ('charge', 'NN'), ('(electrical)', 'NN'), ('with', 'IN'), ('a', 'DT'), ('cavalry', 'NN'), ('regiment', 'NN'), ('that', 'WDT'), ('reinforced', 'VBD'), ('the', 'DT'), ('union', 'NN'), ('infantry', 'NN'), ('.', '.')]","[16, 19, 13, 29, 13, 6, 19, 19, 27, 19, 15, 16, 19, 19, 40, 16, 19, 19, 12, 6, 16, 19, 19, 24]"
38,"['in', 'archaeology', ',', 'an', 'artifact', 'or', 'artefact', 'is', 'any', 'computer', 'programming', 'object', 'make', '-', 'instruction', 'imperative', 'or', 'modified', 'by', 'a', 'homo', 'sapiens', 'anthropological', 'culture', ',', 'and', 'frequently', '1', '(finding)', 'late', 'recovering', 'from', 'by', 'some', 'archaeological', 'endeavor', '.']","[   11  8619     7    33 13670    34     1    14   158   811  2967  1206
   323    74  4875 28009    34  2509    21    12  4238 10320     1  1009
     7    10  1241   142     1   296 10788    26    21    70  5125 16327
     8]","['in', 'archaeology', ',', 'an', 'artifact', 'or', 'artefact', 'is', 'any', 'computer', 'programming', 'object', 'make', '-', 'instruction', 'imperative', 'or', 'modified', 'by', 'a', 'homo', 'sapiens', 'anthropological', 'culture', '.']","[   11  8619     7    33 13670    34     1    14   158   811  2967  1206
   323    74  4875 28009    34  2509    21    12  4238 10320     1  1009
     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('in', 'IN'), ('archaeology', 'NN'), (',', ','), ('an', 'DT'), ('artifact', 'NN'), ('or', 'CC'), ('artefact', 'NN'), ('is', 'VBZ'), ('any', 'DT'), ('computer', 'NN'), ('programming', 'VBG'), ('object', 'JJ'), ('make', 'VBP'), ('-', ':'), ('instruction', 'NN'), ('imperative', 'NN'), ('or', 'CC'), ('modified', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('homo', 'NN'), ('sapiens', 'JJ'), ('anthropological', 'JJ'), ('culture', 'NN'), (',', ','), ('and', 'CC'), ('frequently', 'RB'), ('1', 'CD'), ('(finding)', 'NN'), ('late', 'JJ'), ('recovering', 'NN'), ('from', 'IN'), ('by', 'IN'), ('some', 'DT'), ('archaeological', 'JJ'), ('endeavor', 'NN'), ('.', '.')]","[40, 19, 9, 16, 19, 33, 19, 15, 16, 19, 5, 13, 11, 28, 19, 19, 33, 8, 40, 16, 19, 13, 13, 19, 9, 33, 27, 37, 19, 13, 19, 40, 40, 16, 13, 19, 24]"
39,"['he', 'give', '-', 'dosing', 'instruction', 'imperative', 'lulu', 'a', 'revolver', ',', 'and', 'order', '(action)', 'her', 'gdc', 'treatment', 'outcome', 'terminology', 'killing', 'herself', ',', 'but', 'when', 'the', 'schoolboy', 'comes', 'out', '(direction)', 'from', 'under', 'the', 'data', 'table', 'he', 'is', 'distracted', 'and', 'she', 'shoot', 'schön', 'instead', '.']","[   30   866    74     1  4875 28009 10706    12 14735     7    10   256
     1    53     1  2031 10168  8104  2246  3026     7    51    60     6
 29070  1222   126     1    26   125     6   926  1665    30    14 21296
    10    62  5833 18441   570     8]","['he', 'give', '-', 'dosing', 'instruction', 'imperative', 'lulu', 'a', 'revolver', ',', 'and', 'order', '(action)', 'her', 'gdc', 'treatment', 'outcome', 'terminology', 'killing', 'herself', '.']","[   30   866    74     1  4875 28009 10706    12 14735     7    10   256
     1    53     1  2031 10168  8104  2246  3026     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
 3 3 3 3 5]","[('he', 'PRP'), ('give', 'VB'), ('-', ':'), ('dosing', 'VBG'), ('instruction', 'NN'), ('imperative', 'JJ'), ('lulu', 'NN'), ('a', 'DT'), ('revolver', 'NN'), (',', ','), ('and', 'CC'), ('order', 'NN'), ('(action)', 'NNP'), ('her', 'PRP$'), ('gdc', 'NN'), ('treatment', 'NN'), ('outcome', 'NN'), ('terminology', 'NN'), ('killing', 'VBG'), ('herself', 'PRP'), (',', ','), ('but', 'CC'), ('when', 'WRB'), ('the', 'DT'), ('schoolboy', 'NN'), ('comes', 'VBZ'), ('out', 'RP'), ('(direction)', 'JJ'), ('from', 'IN'), ('under', 'IN'), ('the', 'DT'), ('data', 'NNS'), ('table', 'NN'), ('he', 'PRP'), ('is', 'VBZ'), ('distracted', 'VBN'), ('and', 'CC'), ('she', 'PRP'), ('shoot', 'VBD'), ('schön', 'JJ'), ('instead', 'RB'), ('.', '.')]","[38, 31, 28, 5, 19, 13, 19, 16, 19, 9, 33, 19, 30, 4, 19, 19, 19, 19, 5, 38, 9, 33, 32, 16, 19, 15, 17, 13, 40, 40, 16, 29, 19, 38, 15, 8, 33, 38, 6, 13, 27, 24]"
40,"['an', 'eclipse', 'is', 'an', 'astronomy', 'event', 'that', 'occur', '(action)', 'when', '1', '(finding)', 'celestial', 'computer', 'programming', 'object', 'does', 'move', 'into', 'the', 'shadow', 'of', 'another', '.']","[  33 9760   14   33 4391  477   24 1234    1   60  142    1 6114  811
 2967 1206  412  911   65    6 4754    9  213    8]","['an', 'eclipse', 'is', 'an', 'astronomy', 'event', 'that', 'occur', '(action)', 'when', '1', '(finding)', 'celestial', 'computer', 'programming', 'object', 'does', 'move', 'into', 'the', 'shadow', 'of', 'another', '.']","[  33 9760   14   33 4391  477   24 1234    1   60  142    1 6114  811
 2967 1206  412  911   65    6 4754    9  213    8]",[],[],"[('an', 'DT'), ('eclipse', 'NN'), ('is', 'VBZ'), ('an', 'DT'), ('astronomy', 'JJ'), ('event', 'NN'), ('that', 'WDT'), ('occur', 'VBP'), ('(action)', 'VB'), ('when', 'WRB'), ('1', 'CD'), ('(finding)', 'RB'), ('celestial', 'JJ'), ('computer', 'NN'), ('programming', 'VBG'), ('object', 'NN'), ('does', 'VBZ'), ('move', 'VB'), ('into', 'IN'), ('the', 'DT'), ('shadow', 'NN'), ('of', 'IN'), ('another', 'DT'), ('.', '.')]","[16, 19, 15, 16, 13, 19, 12, 11, 31, 32, 37, 27, 13, 19, 5, 19, 15, 31, 40, 16, 19, 40, 16, 24]"
41,"['the', 'london', 'journeys', 'in', '1790', ',', 'prince', 'nikolaus', 'cessation', 'of', 'life', 'and', 'was', 'succeeded', 'by', 'a', 'thoroughly', 'unmusical', 'prince', 'who', 'dismiss', 'the', 'entire', 'musical', 'quality', 'establishment', 'and', 'put', '-', 'instruction', 'imperative', 'haydn', 'on', 'a', 'pensions', '.']","[    6   247 11655    11  8330     7   822 28832 20668     9   179    10
    15  1781    21    12 13373     1   822    56 19961     6   854   642
  1948  2485    10  1084    74  4875 28009  7551    19    12 25552     8]","['the', 'london', 'journeys', 'in', '1790', ',', 'prince', 'nikolaus', 'cessation', 'of', 'life', 'and', 'was', 'succeeded', 'by', 'a', 'thoroughly', 'unmusical', 'prince', '.']","[    6   247 11655    11  8330     7   822 28832 20668     9   179    10
    15  1781    21    12 13373     1   822     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('london', 'NN'), ('journeys', 'NN'), ('in', 'IN'), ('1790', 'CD'), (',', ','), ('prince', 'NN'), ('nikolaus', 'JJ'), ('cessation', 'NN'), ('of', 'IN'), ('life', 'NN'), ('and', 'CC'), ('was', 'VBD'), ('succeeded', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('thoroughly', 'JJ'), ('unmusical', 'JJ'), ('prince', 'NN'), ('who', 'WP'), ('dismiss', 'VBZ'), ('the', 'DT'), ('entire', 'JJ'), ('musical', 'JJ'), ('quality', 'NN'), ('establishment', 'NN'), ('and', 'CC'), ('put', 'VBD'), ('-', ':'), ('instruction', 'NN'), ('imperative', 'JJ'), ('haydn', 'NN'), ('on', 'IN'), ('a', 'DT'), ('pensions', 'NNS'), ('.', '.')]","[16, 19, 19, 40, 37, 9, 19, 13, 19, 40, 19, 33, 6, 8, 40, 16, 13, 13, 19, 14, 15, 16, 13, 13, 19, 19, 33, 6, 28, 19, 13, 19, 40, 16, 29, 24]"
42,"['because', 'of', 'the', 'importance', 'rating', 'score', '0', 'in', 'the', 'community', ',', 'mosque', 'are', 'used', 'by', 'for', 'preaching', 'peace', 'colombia-existentialism', 'with', 'atheist', ',', 'even', 'in', 'time', 'of', 'adversity', '.']","[  154     9     6  2223  3736  1702  2296    11     6   665     7  4000
    32    61    21    20 16215  1353     1    22 14819     7   280    11
    71     9     1     8]","['because', 'of', 'the', 'importance', 'rating', 'score', '0', 'in', 'the', 'community', ',', 'mosque', 'are', 'used', 'by', 'for', 'preaching', 'colombia-existentialism', 'with', 'atheist', '.']","[  154     9     6  2223  3736  1702  2296    11     6   665     7  4000
    32    61    21    20 16215     1    22 14819     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 3 3 3 3 3 3 5],"[('because', 'IN'), ('of', 'IN'), ('the', 'DT'), ('importance', 'NN'), ('rating', 'NN'), ('score', 'NN'), ('0', 'CD'), ('in', 'IN'), ('the', 'DT'), ('community', 'NN'), (',', ','), ('mosque', 'NN'), ('are', 'VBP'), ('used', 'VBN'), ('by', 'IN'), ('for', 'IN'), ('preaching', 'VBG'), ('peace', 'NN'), ('colombia-existentialism', 'NN'), ('with', 'IN'), ('atheist', 'NN'), (',', ','), ('even', 'RB'), ('in', 'IN'), ('time', 'NN'), ('of', 'IN'), ('adversity', 'NN'), ('.', '.')]","[40, 40, 16, 19, 19, 19, 37, 40, 16, 19, 9, 19, 11, 8, 40, 40, 5, 19, 19, 40, 19, 9, 27, 40, 19, 40, 19, 24]"
43,"['the', 'episodes', 'gtp-binding', 'nuclear', 'protein', 'ran,', 'human', '35', 'minute', '(diminutive)', ',', 'and', 'episodes', 'were', 'very', 'frequently', 'edit', 'to', 'a', 'standard', '30', 'minutes', 'did', 'you', 'jog', 'or', 'run', 'time', 'when', 'repeat', 'on', 'the', 'bbc', 'or', 'satellite', '(minor', 'structure)', 'channel', '.']","[   6 1532    1  982 2451    1  385 2515 3844    1    7   10 1532   37
  212 1241 3697   13   12  610  393 1298  225  377    1   34  652   71
   60 8353   19    6 1539   34 2435    1    1 1107    8]","['the', 'episodes', 'gtp-binding', 'nuclear', 'protein', 'ran,', 'human', '35', 'minute', '(diminutive)', ',', 'and', 'episodes', 'were', 'very', 'frequently', 'edit', 'to', 'a', 'standard', '30', 'minutes', 'did', 'you', 'jog', 'or', 'run', 'time', 'when', 'repeat', 'on', 'the', 'bbc', '.']","[   6 1532    1  982 2451    1  385 2515 3844    1    7   10 1532   37
  212 1241 3697   13   12  610  393 1298  225  377    1   34  652   71
   60 8353   19    6 1539    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3
 3 5]","[('the', 'DT'), ('episodes', 'NNS'), ('gtp-binding', 'JJ'), ('nuclear', 'JJ'), ('protein', 'NN'), ('ran,', 'VBZ'), ('human', 'JJ'), ('35', 'CD'), ('minute', 'NN'), ('(diminutive)', 'NN'), (',', ','), ('and', 'CC'), ('episodes', 'NNS'), ('were', 'VBD'), ('very', 'RB'), ('frequently', 'RB'), ('edit', 'VBZ'), ('to', 'TO'), ('a', 'DT'), ('standard', 'JJ'), ('30', 'CD'), ('minutes', 'NNS'), ('did', 'VBD'), ('you', 'PRP'), ('jog', 'NN'), ('or', 'CC'), ('run', 'VB'), ('time', 'NN'), ('when', 'WRB'), ('repeat', 'NN'), ('on', 'IN'), ('the', 'DT'), ('bbc', 'NN'), ('or', 'CC'), ('satellite', 'VB'), ('(minor', 'JJ'), ('structure)', 'JJ'), ('channel', 'NN'), ('.', '.')]","[16, 29, 13, 13, 19, 15, 13, 37, 19, 19, 9, 33, 29, 6, 27, 27, 15, 25, 16, 13, 37, 29, 6, 38, 19, 33, 31, 19, 32, 19, 40, 16, 19, 33, 31, 13, 13, 19, 24]"
44,"['the', 'abnormally', 'high', 'annual', 'rainfall', 'has', 'cytochrome', 'p-450', 'cyp1a1', 'deep', '(qualifier', 'value)', 'valley', 'in', 'the', 'central', 'mountain', ',', 'carving', 'out', '(direction)', 'canyons', 'with', 'many', 'scenic', 'waterfall', '.']","[    6     1   177  1129  2735    43     1     1     1  1184     1     1
   927    11     6   272  1140     7 17626   126     1 24583    22    75
 13107 15691     8]","['the', 'abnormally', 'high', 'annual', 'rainfall', 'has', 'cytochrome', 'p-450', 'cyp1a1', 'deep', '(qualifier', 'value)', 'valley', 'in', 'the', 'central', 'mountain', '.']","[   6    1  177 1129 2735   43    1    1    1 1184    1    1  927   11
    6  272 1140    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('abnormally', 'RB'), ('high', 'JJ'), ('annual', 'JJ'), ('rainfall', 'NN'), ('has', 'VBZ'), ('cytochrome', 'VBN'), ('p-450', 'JJ'), ('cyp1a1', 'NN'), ('deep', 'JJ'), ('(qualifier', 'NNP'), ('value)', 'NN'), ('valley', 'NN'), ('in', 'IN'), ('the', 'DT'), ('central', 'JJ'), ('mountain', 'NN'), (',', ','), ('carving', 'VBG'), ('out', 'RP'), ('(direction)', 'JJ'), ('canyons', 'NNS'), ('with', 'IN'), ('many', 'JJ'), ('scenic', 'JJ'), ('waterfall', 'NN'), ('.', '.')]","[16, 27, 13, 13, 19, 15, 8, 13, 19, 13, 30, 19, 19, 40, 16, 13, 19, 9, 5, 17, 13, 29, 40, 13, 13, 19, 24]"
