,comp_tokens,comp_ids,simp_tokens,simp_ids,edit_labels,new_edit_ids,comp_pos_tags,comp_pos_ids
637,"['the', 'two', 'men', 'toured', 'new', 'england', 'and', 'successfully', 'raised', 'private', 'and', 'public', 'funds', 'to', 'found', 'a', 'school', 'for', 'deaf', 'students', 'in', 'hartford', ',', 'which', 'later', 'became', 'known', 'as', 'the', 'american', 'school', 'for', 'the', 'deaf', '.']","[    6    55   415  4301    57   244    10  2483  1232   996    10   268
  3941    13   139    12   160    20  7504   851    11 10247     7    35
    89    86    64    18     6    93   160    20     6  7504     8]","['the', 'two', 'men', 'toured', 'new', 'england', 'and', 'got', 'money', 'to', 'create', 'a', 'school', 'for', 'deaf', 'students', 'in', 'hartford', ',', 'connecticut', 'which', 'later', 'became', 'known', 'as', 'the', 'american', 'school', 'for', 'the', 'deaf', '.']","[    6    55   415  4301    57   244    10  1732  1059    13  1164    12
   160    20  7504   851    11 10247     7  2902    35    89    86    64
    18     6    93   160    20     6  7504     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'got', 'money', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'KEEP', 'create', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'connecticut', 'STOP']","[   2    2    2    2    2    2    2 1732 1059    3    3    3    3    3
    3    2 1164    3    2    2    2    2    2    2    2    2 2902    5]","[('the', 'DT'), ('two', 'CD'), ('men', 'NNS'), ('toured', 'VBD'), ('new', 'JJ'), ('england', 'NN'), ('and', 'CC'), ('successfully', 'RB'), ('raised', 'VBN'), ('private', 'JJ'), ('and', 'CC'), ('public', 'JJ'), ('funds', 'NNS'), ('to', 'TO'), ('found', 'VB'), ('a', 'DT'), ('school', 'NN'), ('for', 'IN'), ('deaf', 'NN'), ('students', 'NNS'), ('in', 'IN'), ('hartford', 'NN'), (',', ','), ('which', 'WDT'), ('later', 'RB'), ('became', 'VBD'), ('known', 'VBN'), ('as', 'IN'), ('the', 'DT'), ('american', 'JJ'), ('school', 'NN'), ('for', 'IN'), ('the', 'DT'), ('deaf', 'NN'), ('.', '.')]","[16, 37, 29, 6, 13, 19, 33, 27, 8, 13, 33, 13, 29, 25, 31, 16, 19, 40, 19, 29, 40, 19, 9, 12, 27, 6, 8, 40, 16, 13, 19, 40, 16, 19, 24]"
638,"['the', 'winter', 'solstice', 'occurs', 'at', 'the', 'instant', 'when', 'the', 'sun', ""'s"", 'position', 'in', 'the', 'sky', 'is', 'at', 'its', 'greatest', 'angular', 'distance', 'on', 'the', 'other', 'side', 'of', 'the', 'equatorial', 'plane', 'from', 'the', 'observer', ""'s"", 'hemisphere', '.']","[    6   856 12326  1293    29     6  5317    60     6   766    23   464
    11     6  2370    14    29    46  1229  5957  1215    19     6    52
   424     9     6 10482  2305    26     6  5262    23  3114     8]","['the', 'winter', 'solstice', 'occurs', 'at', 'the', 'second', 'when', 'the', 'sun', ""'s"", 'place', 'in', 'the', 'sky', 'is', 'at', 'its', 'greatest', 'angular', 'distance', 'on', 'the', 'side', 'of', 'the', 'equatorial', 'plane', 'from', 'the', 'watcher', '.']","[    6   856 12326  1293    29     6   104    60     6   766    23   233
    11     6  2370    14    29    46  1229  5957  1215    19     6   424
     9     6 10482  2305    26     6     1     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'second', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'place', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'watcher', 'DEL', 'DEL', 'DEL', 'STOP']","[  2   2   2   2   2   2 104   3   2   2   2   2 233   3   2   2   2   2
   2   2   2   2   2   2   2   3   2   2   2   2   2   2   2   1   3   3
   3   5]","[('the', 'DT'), ('winter', 'NN'), ('solstice', 'NN'), ('occurs', 'VBZ'), ('at', 'IN'), ('the', 'DT'), ('instant', 'NN'), ('when', 'WRB'), ('the', 'DT'), ('sun', 'NN'), (""'s"", 'POS'), ('position', 'NN'), ('in', 'IN'), ('the', 'DT'), ('sky', 'NN'), ('is', 'VBZ'), ('at', 'IN'), ('its', 'PRP$'), ('greatest', 'JJS'), ('angular', 'JJ'), ('distance', 'NN'), ('on', 'IN'), ('the', 'DT'), ('other', 'JJ'), ('side', 'NN'), ('of', 'IN'), ('the', 'DT'), ('equatorial', 'JJ'), ('plane', 'NN'), ('from', 'IN'), ('the', 'DT'), ('observer', 'NN'), (""'s"", 'POS'), ('hemisphere', 'NN'), ('.', '.')]","[16, 19, 19, 15, 40, 16, 19, 32, 16, 19, 23, 19, 40, 16, 19, 15, 40, 4, 45, 13, 19, 40, 16, 13, 19, 40, 16, 13, 19, 40, 16, 19, 23, 19, 24]"
639,"['the', 'largest', 'by', 'far', 'is', 'triton', ',', 'discovered', 'by', 'william', 'lassell', 'just', 'seventeen', 'days', 'after', 'the', 'discovery', 'of', 'neptune', 'itself', '.']","[    6   234    21   739    14 26236     7   696    21   403     1   369
  6290   383    50     6  1383     9  4227   676     8]","['the', 'largest', 'moon', 'is', 'triton', 'which', 'was', 'discovered', 'by', 'william', 'lassell', 'just', 'seventeen', 'days', 'after', 'neptune', 'was', 'found', '.']","[    6   234  1326    14 26236    35    15   696    21   403     1   369
  6290   383    50  4227    15   139     8]","['KEEP', 'KEEP', 'moon', 'DEL', 'DEL', 'KEEP', 'KEEP', 'which', 'was', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'KEEP', 'was', 'found', 'DEL', 'STOP']","[   2    2 1326    3    3    2    2   35   15    3    2    2    2    2
    2    2    2    2    3    3    3    2   15  139    3    5]","[('the', 'DT'), ('largest', 'JJS'), ('by', 'IN'), ('far', 'RB'), ('is', 'VBZ'), ('triton', 'JJ'), (',', ','), ('discovered', 'VBN'), ('by', 'IN'), ('william', 'NN'), ('lassell', 'NN'), ('just', 'RB'), ('seventeen', 'JJ'), ('days', 'NNS'), ('after', 'IN'), ('the', 'DT'), ('discovery', 'NN'), ('of', 'IN'), ('neptune', 'JJ'), ('itself', 'PRP'), ('.', '.')]","[16, 45, 40, 27, 15, 13, 9, 8, 40, 19, 19, 27, 13, 29, 40, 16, 19, 40, 13, 38, 24]"
640,"['references', 'external', 'links', '""', 'a', 'remembrance', 'of', 'olin', 'eggen', '—', '1919', '–', '1998', '""', ',', 'by', 'nicholas', 'b.', 'suntzeff', ',', '6', 'october', '1998', ';', 'noao', 'newsletter', ',', 'no.', '56', ',', 'december', '1998', '.']","[ 5054  2302  2895     1    12 11315     9     1     1     1  2348     1
   808     1     7    21  3880  2458     1     7   395   175   808    45
     1 28722     7  1131  5777     7   206   808     8]","['other', 'websites', '""', 'a', 'remembrance', 'of', 'olin', 'eggen', '—', '1919', '–', '1998', '""', ',', 'by', 'nicholas', 'suntzeff', ',', '6', 'october', '1998', ';', 'noao', 'newsletter', ',', 'no.', '56', ',', 'december', '1998', '.']","[   52  7729     1    12 11315     9     1     1     1  2348     1   808
     1     7    21  3880     1     7   395   175   808    45     1 28722
     7  1131  5777     7   206   808     8]","['other', 'websites', 'DEL', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'STOP']","[  52 7729    3    3    3    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    3    5]","[('references', 'NNS'), ('external', 'JJ'), ('links', 'NNS'), ('""', 'VBP'), ('a', 'DT'), ('remembrance', 'NN'), ('of', 'IN'), ('olin', 'JJ'), ('eggen', 'NN'), ('—', 'NN'), ('1919', 'CD'), ('–', 'NN'), ('1998', 'CD'), ('""', 'NN'), (',', ','), ('by', 'IN'), ('nicholas', 'NNS'), ('b.', 'JJ'), ('suntzeff', 'NN'), (',', ','), ('6', 'CD'), ('october', 'NN'), ('1998', 'CD'), (';', ':'), ('noao', 'CC'), ('newsletter', 'NN'), (',', ','), ('no.', 'NN'), ('56', 'CD'), (',', ','), ('december', 'NN'), ('1998', 'CD'), ('.', '.')]","[29, 13, 29, 11, 16, 19, 40, 13, 19, 19, 37, 19, 37, 19, 9, 40, 29, 13, 19, 9, 37, 19, 37, 28, 33, 19, 9, 19, 37, 9, 19, 37, 24]"
641,"['it', 'was', 'premiered', 'in', 'wagner', ""'s"", 'bayreuth', 'festival', 'as', 'part', 'of', 'the', 'complete', 'cycle', 'on', '14', 'august', '1876', '.']","[   31    15  2594    11  2709    23 10727  1035    18    95     9     6
   950  1505    19   458   186  5009     8]","['the', 'first', 'performance', 'that', 'was', 'part', 'of', 'the', 'whole', 'ring', 'cycle', 'took', 'place', 'on', '14', 'august', '1876', '.']","[   6   39  647   24   15   95    9    6 1166 1038 1505  264  233   19
  458  186 5009    8]","['the', 'first', 'performance', 'that', 'DEL', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'whole', 'ring', 'DEL', 'KEEP', 'took', 'place', 'STOP']","[   6   39  647   24    3    2    3    3    3    3    3    3    3    2
    2    2 1166 1038    3    2  264  233    5]","[('it', 'PRP'), ('was', 'VBD'), ('premiered', 'VBN'), ('in', 'IN'), ('wagner', 'NN'), (""'s"", 'POS'), ('bayreuth', 'NN'), ('festival', 'NN'), ('as', 'IN'), ('part', 'NN'), ('of', 'IN'), ('the', 'DT'), ('complete', 'JJ'), ('cycle', 'NN'), ('on', 'IN'), ('14', 'CD'), ('august', 'JJ'), ('1876', 'CD'), ('.', '.')]","[38, 6, 8, 40, 19, 23, 19, 19, 40, 19, 40, 16, 13, 19, 40, 37, 13, 37, 24]"
642,"['russia', 'specifically', 'blocked', 'transfer', 'of', 'u.n.', 'facility', 'to', 'the', 'eu', 'mission', '.']",[ 956 1833 5561 2534    9    1 3096   13    6 4489 1862    8],"['russia', 'blocked', 'the', 'transfer', 'of', 'the', 'un', 'mission', 'to', 'the', 'eu', '.']",[ 956 5561    6 2534    9    6 4094 1862   13    6 4489    8],"['KEEP', 'DEL', 'KEEP', 'the', 'KEEP', 'KEEP', 'the', 'un', 'mission', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'STOP']","[   2    3    2    6    2    2    6 4094 1862    3    3    2    2    2
    3    5]","[('russia', 'NN'), ('specifically', 'RB'), ('blocked', 'VBD'), ('transfer', 'NN'), ('of', 'IN'), ('u.n.', 'JJ'), ('facility', 'NN'), ('to', 'TO'), ('the', 'DT'), ('eu', 'JJ'), ('mission', 'NN'), ('.', '.')]","[19, 27, 6, 19, 40, 13, 19, 25, 16, 13, 19, 24]"
643,"['opeth', 'decided', 'against', 'cancelling', 'the', 'remainder', 'of', 'the', 'tour', ',', 'and', 'lopez', ""'s"", 'drum', 'technician', 'filled', 'in', 'for', 'two', 'concerts', '.']","[10867   966   189     1     6  3990     9     6   607     7    10  5392
    23  4540 16281  2655    11    20    55  2253     8]","['opeth', 'decided', 'not', 'to', 'cancel', 'the', 'rest', 'of', 'the', 'tour', ',', 'and', 'lopez', ""'s"", 'drum', 'tech', 'filled', 'in', 'for', 'two', 'concerts', '.']","[10867   966    47    13 11302     6   916     9     6   607     7    10
  5392    23  4540  7553  2655    11    20    55  2253     8]","['KEEP', 'KEEP', 'not', 'to', 'cancel', 'DEL', 'DEL', 'KEEP', 'rest', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'tech', 'DEL', 'STOP']","[    2     2    47    13 11302     3     3     2   916     3     2     2
     2     2     2     2     2     2  7553     3     5]","[('opeth', 'RB'), ('decided', 'VBN'), ('against', 'IN'), ('cancelling', 'VBG'), ('the', 'DT'), ('remainder', 'NN'), ('of', 'IN'), ('the', 'DT'), ('tour', 'NN'), (',', ','), ('and', 'CC'), ('lopez', 'NN'), (""'s"", 'POS'), ('drum', 'NN'), ('technician', 'NN'), ('filled', 'VBN'), ('in', 'IN'), ('for', 'IN'), ('two', 'CD'), ('concerts', 'NNS'), ('.', '.')]","[27, 8, 40, 5, 16, 19, 40, 16, 19, 9, 33, 19, 23, 19, 19, 8, 40, 40, 37, 29, 24]"
644,"['despite', 'a', 'decrease', 'in', 'convection', 'shortly', 'after', 'forming', ',', 'the', 'large', 'depression', 'remained', 'well', 'organized', ',', 'with', 'a', 'wind', 'field', '575', 'miles', '-lrb-', '930', 'km', '-rrb-', 'in', 'diameter', '.']","[  662    12  5578    11  2686  1345    50  1788     7     6   150   786
   695   123  1615     7    22    12  1012   397     1   487     1 25441
   361     1    11  2196     8]","['in', 'spite', 'of', 'a', 'decrease', 'in', 'convection', 'shortly', 'after', 'forming', ',', 'the', 'large', 'depression', 'remained', 'well', 'organized', ',', 'with', 'a', '575', 'mile', 'wide', 'wind', 'field', '.']","[  11 8079    9   12 5578   11 2686 1345   50 1788    7    6  150  786
  695  123 1615    7   22   12    1 3623  801 1012  397    8]","['in', 'spite', 'of', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', '575', 'mile', 'wide', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[  11 8079    9    3    2    2    2    2    2    2    2    2    2    2
    2    2    2    2    2    2    2    1 3623  801    2    2    3    3
    3    3    3    3    3    3    5]","[('despite', 'IN'), ('a', 'DT'), ('decrease', 'NN'), ('in', 'IN'), ('convection', 'NN'), ('shortly', 'RB'), ('after', 'IN'), ('forming', 'VBG'), (',', ','), ('the', 'DT'), ('large', 'JJ'), ('depression', 'NN'), ('remained', 'VBD'), ('well', 'RB'), ('organized', 'VBN'), (',', ','), ('with', 'IN'), ('a', 'DT'), ('wind', 'NN'), ('field', 'NN'), ('575', 'CD'), ('miles', 'NNS'), ('-lrb-', 'RB'), ('930', 'CD'), ('km', 'NNS'), ('-rrb-', 'VBP'), ('in', 'IN'), ('diameter', 'NN'), ('.', '.')]","[40, 16, 19, 40, 19, 27, 40, 5, 9, 16, 13, 19, 6, 27, 8, 9, 40, 16, 19, 19, 37, 29, 27, 37, 29, 11, 40, 19, 24]"
645,"['the', 'album', 'is', 'named', 'after', 'a', 'song', 'on', 'the', 'album', ';', 'a', 'cover', 'of', 'the', 'original', 'by', 'folk', 'singer', 'tom', 'brosseau', '.']","[   6  132   14  163   50   12  253   19    6  132   45   12 1268    9
    6  309   21 1805  827 2169    1    8]","['the', 'album', 'is', 'named', 'after', 'a', 'song', 'on', 'the', 'album', ';', 'a', 'cover', 'of', 'a', 'song', 'by', 'american', 'singer', 'tom', 'brosseau', '.']","[   6  132   14  163   50   12  253   19    6  132   45   12 1268    9
   12  253   21   93  827 2169    1    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'a', 'song', 'DEL', 'DEL', 'KEEP', 'american', 'DEL', 'STOP']","[  2   2   2   2   2   2   2   2   2   2   2   2   2   2  12 253   3   3
   2  93   3   5]","[('the', 'DT'), ('album', 'NN'), ('is', 'VBZ'), ('named', 'VBN'), ('after', 'IN'), ('a', 'DT'), ('song', 'NN'), ('on', 'IN'), ('the', 'DT'), ('album', 'NN'), (';', ':'), ('a', 'DT'), ('cover', 'NN'), ('of', 'IN'), ('the', 'DT'), ('original', 'JJ'), ('by', 'IN'), ('folk', 'NN'), ('singer', 'NN'), ('tom', 'NN'), ('brosseau', 'NN'), ('.', '.')]","[16, 19, 15, 8, 40, 16, 19, 40, 16, 19, 28, 16, 19, 40, 16, 13, 40, 19, 19, 19, 19, 24]"
646,"['retiring', 'sickly', 'and', 'suffering', 'several', 'long', 'illnesses', ',', 'elizabeth', 'died', 'on', 'september', '23', ',', '1830', 'aged', '62', ',', 'at', 'her', 'home', ',', 'oak', 'hill', '.']","[ 7593     1    10  3645   130   207 11919     7  1158   236    19   167
   649     7  5758  2363  6335     7    29    53   224     7  5310  1122
     8]","['after', 'a', 'long', 'illness', ',', 'she', 'died', 'on', 'september', '23', ',', '1830', 'at', 'her', 'home', 'in', 'oak', 'hill', 'at', 'age', '62', '.']","[  50   12  207 3417    7   62  236   19  167  649    7 5758   29   53
  224   11 5310 1122   29  204 6335    8]","['after', 'a', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'KEEP', 'illness', 'DEL', 'KEEP', 'she', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'in', 'DEL', 'KEEP', 'KEEP', 'at', 'age', '62', 'STOP']","[  50   12    3    3    3    3    3    2 3417    3    2   62    3    2
    2    2    2    2    2    3    3    3    2    2    2   11    3    2
    2   29  204 6335    5]","[('retiring', 'VBG'), ('sickly', 'NN'), ('and', 'CC'), ('suffering', 'VBG'), ('several', 'JJ'), ('long', 'JJ'), ('illnesses', 'NNS'), (',', ','), ('elizabeth', 'RB'), ('died', 'VBD'), ('on', 'IN'), ('september', 'NN'), ('23', 'CD'), (',', ','), ('1830', 'CD'), ('aged', 'VBD'), ('62', 'CD'), (',', ','), ('at', 'IN'), ('her', 'PRP$'), ('home', 'NN'), (',', ','), ('oak', 'NN'), ('hill', 'NN'), ('.', '.')]","[5, 19, 33, 5, 13, 13, 29, 9, 27, 6, 40, 19, 37, 9, 37, 6, 37, 9, 40, 4, 19, 9, 19, 19, 24]"
647,"['after', 'the', 'critical', 'and', 'box', 'office', 'failure', 'of', 'the', 'previous', 'and', 'presumed', 'last', 'installment', 'rocky', 'v', ',', 'stallone', 'had', 'decided', 'to', 'end', 'the', 'series', 'with', 'a', 'sixth', 'installment', 'which', 'would', 'be', 'a', 'more', 'appropriate', 'climax', 'to', 'the', 'series', '.']","[   50     6  1896    10  1829   539  2098     9     6   813    10  8427
   232  7246  3720  1452     7 10611    48   966    13   196     6   120
    22    12  1704  7246    35    97    36    12    68  4442 11199    13
     6   120     8]","['after', 'the', 'critical', 'and', 'box', 'office', 'failure', 'of', 'the', 'previous', 'and', 'presumed', 'last', 'movie', 'rocky', 'v', ',', 'stallone', 'had', 'decided', 'to', 'end', 'the', 'series', 'with', 'a', 'sixth', 'movie', 'which', 'would', 'be', 'a', 'more', 'appropriate', 'ending', 'to', 'the', 'series', '.']","[   50     6  1896    10  1829   539  2098     9     6   813    10  8427
   232  1054  3720  1452     7 10611    48   966    13   196     6   120
    22    12  1704  1054    35    97    36    12    68  4442  2411    13
     6   120     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'movie', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'movie', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'ending', 'DEL', 'STOP']","[   2    2    2    2    2    2    2    2    2    2    2    2    2 1054
    3    2    2    2    2    2    2    2    2    2    2    2    2    2
 1054    3    2    2    2    2    2    2 2411    3    5]","[('after', 'IN'), ('the', 'DT'), ('critical', 'JJ'), ('and', 'CC'), ('box', 'JJ'), ('office', 'NN'), ('failure', 'NN'), ('of', 'IN'), ('the', 'DT'), ('previous', 'JJ'), ('and', 'CC'), ('presumed', 'VBN'), ('last', 'JJ'), ('installment', 'JJ'), ('rocky', 'JJ'), ('v', 'NN'), (',', ','), ('stallone', 'NN'), ('had', 'VBD'), ('decided', 'VBN'), ('to', 'TO'), ('end', 'VB'), ('the', 'DT'), ('series', 'NN'), ('with', 'IN'), ('a', 'DT'), ('sixth', 'JJ'), ('installment', 'NN'), ('which', 'WDT'), ('would', 'MD'), ('be', 'VB'), ('a', 'DT'), ('more', 'RBR'), ('appropriate', 'JJ'), ('climax', 'NN'), ('to', 'TO'), ('the', 'DT'), ('series', 'NN'), ('.', '.')]","[40, 16, 13, 33, 13, 19, 19, 40, 16, 13, 33, 8, 13, 13, 13, 19, 9, 19, 6, 8, 25, 31, 16, 19, 40, 16, 13, 19, 12, 42, 31, 16, 36, 13, 19, 25, 16, 19, 24]"
648,"['later', 'that', 'year', 'he', 'left', 'for', 'the', 'hamburg', 'opera', 'to', 'work', 'as', 'a', 'chorus', 'director', '.']","[  89   24  110   30  273   20    6 5244  664   13  140   18   12 4325
  577    8]","['later', 'that', 'year', 'he', 'went', 'to', 'the', 'hamburg', 'opera', 'to', 'work', 'as', 'a', 'chorus', 'director', '.']","[  89   24  110   30  455   13    6 5244  664   13  140   18   12 4325
  577    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'went', 'to', 'DEL', 'DEL', 'STOP']",[  2   2   2   2 455  13   3   3   5],"[('later', 'RB'), ('that', 'IN'), ('year', 'NN'), ('he', 'PRP'), ('left', 'VBD'), ('for', 'IN'), ('the', 'DT'), ('hamburg', 'NN'), ('opera', 'NN'), ('to', 'TO'), ('work', 'VB'), ('as', 'IN'), ('a', 'DT'), ('chorus', 'NN'), ('director', 'NN'), ('.', '.')]","[27, 40, 19, 38, 6, 40, 16, 19, 19, 25, 31, 40, 16, 19, 19, 24]"
649,"['iran', ""'s"", 'diagonal', 'distance', 'from', 'azerbaijan', 'in', 'the', 'northwest', 'to', 'sistan', 'and', 'baluchestan', 'province', 'in', 'the', 'southeast', 'is', 'approximately', '.']","[ 2379    23 17180  1215    26  3007    11     6  1652    13     1    10
     1   546    11     6  1506    14   661     8]","['the', 'distance', 'from', 'the', 'iran', ""'s"", 'border', 'with', 'azerbaijan', 'in', 'the', 'north-west', 'to', 'the', 'border', 'with', 'pakistan', 'in', 'the', 'south-east', 'is', 'about', '2,333', 'kilometres', '.']","[   6 1215   26    6 2379   23 1115   22 3007   11    6 6527   13    6
 1115   22 1073   11    6 6675   14   90    1 1120    8]","['the', 'distance', 'from', 'the', 'KEEP', 'KEEP', 'border', 'with', 'DEL', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'north-west', 'DEL', 'KEEP', 'the', 'border', 'with', 'pakistan', 'DEL', 'DEL', 'DEL', 'DEL', 'KEEP', 'KEEP', 'south-east', 'DEL', 'KEEP', 'about', '2,333', 'kilometres', 'DEL', 'STOP']","[   6 1215   26    6    2    2 1115   22    3    3    3    2    2    2
 6527    3    2    6 1115   22 1073    3    3    3    3    2    2 6675
    3    2   90    1 1120    3    5]","[('iran', 'NN'), (""'s"", 'POS'), ('diagonal', 'JJ'), ('distance', 'NN'), ('from', 'IN'), ('azerbaijan', 'NN'), ('in', 'IN'), ('the', 'DT'), ('northwest', 'NN'), ('to', 'TO'), ('sistan', 'VB'), ('and', 'CC'), ('baluchestan', 'VB'), ('province', 'NN'), ('in', 'IN'), ('the', 'DT'), ('southeast', 'NN'), ('is', 'VBZ'), ('approximately', 'RB'), ('.', '.')]","[19, 23, 13, 19, 40, 19, 40, 16, 19, 25, 31, 33, 31, 19, 40, 16, 19, 15, 27, 24]"
650,"['in', 'the', 'book', 'the', 'very', 'first', 'light', ',', 'mather', 'with', 'co-author', 'john', 'boslough', 'chronicled', 'his', 'team', ""'s"", 'work', 'for', 'the', 'general', 'public', '.']","[   11     6   333     6   212    39   394     7 27716    22 24005   182
     1 22973    28   164    23   140    20     6   249   268     8]","['professor', 'mather', 'and', 'john', 'boslough', 'wrote', 'all', 'about', 'the', 'cobe', 'teams', 'work', 'in', 'a', 'book', 'called', 'the', 'very', 'first', 'light', '.']","[ 1202 27716    10   182     1   428    66    90     6 26707   711   140
    11    12   333    91     6   212    39   394     8]","['professor', 'mather', 'and', 'john', 'boslough', 'wrote', 'all', 'about', 'the', 'cobe', 'teams', 'work', 'KEEP', 'a', 'DEL', 'KEEP', 'called', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[ 1202 27716    10   182     1   428    66    90     6 26707   711   140
     2    12     3     2    91     2     2     2     2     3     3     3
     3     3     3     3     3     3     3     3     3     3     3     3
     5]","[('in', 'IN'), ('the', 'DT'), ('book', 'NN'), ('the', 'DT'), ('very', 'RB'), ('first', 'JJ'), ('light', 'NN'), (',', ','), ('mather', 'PRP'), ('with', 'IN'), ('co-author', 'NN'), ('john', 'NN'), ('boslough', 'IN'), ('chronicled', 'VBN'), ('his', 'PRP$'), ('team', 'NN'), (""'s"", 'POS'), ('work', 'NN'), ('for', 'IN'), ('the', 'DT'), ('general', 'JJ'), ('public', 'NN'), ('.', '.')]","[40, 16, 19, 16, 27, 13, 19, 9, 38, 40, 19, 19, 40, 8, 4, 19, 23, 19, 40, 16, 13, 19, 24]"
651,"['an', 'extensive', 'canal', 'network', 'remains', 'from', 'the', 'industrial', 'revolution', ',', 'nowadays', 'mainly', 'used', 'for', 'leisure', '.']","[   33  1711  3509   835   838    26     6  1640  1235     7  8682  1037
    61    20 12704     8]","['a', 'big', 'canal', 'network', 'runs', 'though', 'the', 'city', ',', 'built', 'in', 'the', 'industrial', 'revolution', ',', 'today', 'mainly', 'used', 'for', 'leisure', '.']","[   12   897  3509   835  1648   286     6    80     7   364    11     6
  1640  1235     7   447  1037    61    20 12704     8]","['a', 'big', 'DEL', 'DEL', 'KEEP', 'KEEP', 'runs', 'though', 'the', 'city', ',', 'built', 'in', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'today', 'DEL', 'STOP']","[  12  897    3    3    2    2 1648  286    6   80    7  364   11    3
    3    2    2    2    2  447    3    5]","[('an', 'DT'), ('extensive', 'JJ'), ('canal', 'NN'), ('network', 'NN'), ('remains', 'VBZ'), ('from', 'IN'), ('the', 'DT'), ('industrial', 'JJ'), ('revolution', 'NN'), (',', ','), ('nowadays', 'VBZ'), ('mainly', 'RB'), ('used', 'VBN'), ('for', 'IN'), ('leisure', 'NN'), ('.', '.')]","[16, 13, 19, 19, 15, 40, 16, 13, 19, 9, 15, 27, 8, 40, 19, 24]"
