,comp_tokens,comp_ids,simp_tokens,simp_ids,edit_labels,new_edit_ids,comp_pos_tags,comp_pos_ids
79,"['disputes', 'between', 'european', 'and', 'chinese', 'miners', 'flared', 'into', 'brawls', 'at', 'daylesford', 'and', 'castlemaine', '.']",[6825   81  353   10  686 8728    1   65    1   29    1   10    1    8],"['differences', 'between', 'european', 'and', 'chinese', 'miners', 'became', 'outright', 'fights', 'at', 'daylesford', 'and', 'castlemaine', '.']","[ 2457    81   353    10   686  8728    86 14256  7215    29     1    10
     1     8]","['differences', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'became', 'outright', 'fights', 'DEL', 'DEL', 'DEL', 'STOP']","[ 2457     3     2     2     2     2     2    86 14256  7215     3     3
     3     5]","[('disputes', 'NNS'), ('between', 'IN'), ('european', 'JJ'), ('and', 'CC'), ('chinese', 'JJ'), ('miners', 'NNS'), ('flared', 'VBD'), ('into', 'IN'), ('brawls', 'NN'), ('at', 'IN'), ('daylesford', 'NN'), ('and', 'CC'), ('castlemaine', 'NN'), ('.', '.')]","[29, 40, 13, 33, 13, 29, 6, 40, 19, 40, 19, 33, 19, 24]"
80,"['tourism', 'is', 'concentrated', 'in', 'the', 'mountains', ',', 'particularly', 'around', 'the', 'towns', 'of', 'davos', '/', 'arosa', ',', 'laax', 'and', 'st.', 'moritz', '/', 'pontresina', '.']","[ 4976    14  3789    11     6  1200     7   701   169     6  1496     9
     1     1     1     7     1    10   705 21971     1     1     8]","['tourism', 'is', 'concentrated', 'in', 'the', 'mountains', 'around', 'town', '.']",[4976   14 3789   11    6 1200  169  255    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'KEEP', 'town', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[  2   2   2   2   2   2   3   3   2 255   3   3   3   3   3   3   3   3
   3   3   3   3   3   5]","[('tourism', 'NN'), ('is', 'VBZ'), ('concentrated', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('mountains', 'NNS'), (',', ','), ('particularly', 'RB'), ('around', 'IN'), ('the', 'DT'), ('towns', 'NNS'), ('of', 'IN'), ('davos', 'NN'), ('/', 'NNP'), ('arosa', 'NN'), (',', ','), ('laax', 'NN'), ('and', 'CC'), ('st.', 'NN'), ('moritz', 'NN'), ('/', 'NNP'), ('pontresina', 'NN'), ('.', '.')]","[19, 15, 8, 40, 16, 29, 9, 27, 40, 16, 29, 40, 19, 30, 19, 9, 19, 33, 19, 19, 30, 19, 24]"
81,"['it', 'was', 'discovered', 'on', 'february', '27', ',', '1995', '.']",[ 31  15 696  19 248 703   7 958   8],"['it', 'was', 'found', 'on', 'february', '27', ',', '1995', '.']",[ 31  15 139  19 248 703   7 958   8],"['KEEP', 'KEEP', 'found', 'DEL', 'STOP']",[  2   2 139   3   5],"[('it', 'PRP'), ('was', 'VBD'), ('discovered', 'VBN'), ('on', 'IN'), ('february', 'JJ'), ('27', 'CD'), (',', ','), ('1995', 'CD'), ('.', '.')]","[38, 6, 8, 40, 13, 37, 9, 37, 24]"
82,"['they', 'were', 'introduced', 'to', 'europe', 'in', '1846', 'by', 'robert', 'fortune', ',', 'collector', 'for', 'the', 'london', 'horticultural', 'society', ',', 'and', 'shortly', 'thereafter', 'into', 'north', 'america', '.']","[   54    37   674    13   347    11  7188    21   685  4495     7  9542
    20     6   247 21339   615     7    10  1345  3366    65   121   320
     8]","['they', 'were', 'introduced', 'to', 'europe', 'in', '1846', 'by', 'robert', 'fortune', ',', 'collector', 'for', 'the', 'london', 'horticultural', 'society', ',', 'and', 'soon', 'after', 'into', 'north', 'america', '.']","[   54    37   674    13   347    11  7188    21   685  4495     7  9542
    20     6   247 21339   615     7    10   648    50    65   121   320
     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'soon', 'after', 'DEL', 'DEL', 'STOP']","[  2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2   2
   2 648  50   3   3   5]","[('they', 'PRP'), ('were', 'VBD'), ('introduced', 'VBN'), ('to', 'TO'), ('europe', 'VB'), ('in', 'IN'), ('1846', 'CD'), ('by', 'IN'), ('robert', 'NN'), ('fortune', 'NN'), (',', ','), ('collector', 'NN'), ('for', 'IN'), ('the', 'DT'), ('london', 'JJ'), ('horticultural', 'JJ'), ('society', 'NN'), (',', ','), ('and', 'CC'), ('shortly', 'RB'), ('thereafter', 'RB'), ('into', 'IN'), ('north', 'JJ'), ('america', 'NN'), ('.', '.')]","[38, 6, 8, 25, 31, 40, 37, 40, 19, 19, 9, 19, 40, 16, 13, 13, 19, 9, 33, 27, 27, 40, 13, 19, 24]"
83,"['he', 'began', 'this', 'form', 'of', 'ministry', 'in', '1947', 'and', 'continued', 'until', 'recently', '.']",[  30  159   41  144    9 3048   11 1749   10  466  133 1467    8],"['he', 'started', 'this', 'form', 'of', 'ministry', 'in', '1947', 'and', 'got', 'on', 'with', 'it', 'until', 'short', 'while', 'ago', '.']","[  30  467   41  144    9 3048   11 1749   10 1732   19   22   31  133
  418   87 1208    8]","['KEEP', 'started', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'got', 'on', 'with', 'it', 'DEL', 'KEEP', 'short', 'while', 'ago', 'DEL', 'STOP']","[   2  467    3    2    2    2    2    2    2    2 1732   19   22   31
    3    2  418   87 1208    3    5]","[('he', 'PRP'), ('began', 'VBD'), ('this', 'DT'), ('form', 'NN'), ('of', 'IN'), ('ministry', 'NN'), ('in', 'IN'), ('1947', 'CD'), ('and', 'CC'), ('continued', 'VBD'), ('until', 'IN'), ('recently', 'RB'), ('.', '.')]","[38, 6, 16, 19, 40, 19, 40, 37, 33, 6, 40, 27, 24]"
84,"['anne', 'frank', 'was', 'deported', 'on', 'the', 'last', 'train', 'from', 'westerbork', '.']",[ 1656  2100    15 16223    19     6   232  1562    26     1     8],"['anne', 'frank', 'was', 'sent', 'away', 'from', 'a', 'country', 'on', 'the', 'last', 'train', 'from', 'westerbork', '.']","[1656 2100   15  781  671   26   12  261   19    6  232 1562   26    1
    8]","['KEEP', 'KEEP', 'KEEP', 'sent', 'away', 'from', 'a', 'country', 'DEL', 'STOP']",[  2   2   2 781 671  26  12 261   3   5],"[('anne', 'NN'), ('frank', 'NN'), ('was', 'VBD'), ('deported', 'VBN'), ('on', 'IN'), ('the', 'DT'), ('last', 'JJ'), ('train', 'NN'), ('from', 'IN'), ('westerbork', 'NN'), ('.', '.')]","[19, 19, 6, 8, 40, 16, 13, 19, 40, 19, 24]"
85,"['upper', 'body', 'sleeveless', 'shirt', 'tank', 'top', ',', 'wife', 'beater', ',', 'singlet', 'a', 'sleeveless', 'garment', 'similar', 'to', 'a', 't-shirt', '.']","[  825   281     1 12057  4151   337     7   463     1     7     1    12
     1 12265   349    13    12 27929     8]","['a', 'sleeveless', 'shirt', 'or', 'tank', 'top', ',', 'also', 'called', 'wife-beater', ',', 'is', 'similar', 'to', 'a', 't-shirt', '.']","[   12     1 12057    34  4151   337     7    40    91     1     7    14
   349    13    12 27929     8]","['a', 'DEL', 'DEL', 'KEEP', 'KEEP', 'or', 'KEEP', 'KEEP', 'KEEP', 'also', 'called', 'wife-beater', 'DEL', 'DEL', 'KEEP', 'is', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[12  3  3  2  2 34  2  2  2 40 91  1  3  3  2 14  3  3  3  3  5],"[('upper', 'JJ'), ('body', 'NN'), ('sleeveless', 'JJ'), ('shirt', 'NN'), ('tank', 'NN'), ('top', 'NN'), (',', ','), ('wife', 'NN'), ('beater', 'NN'), (',', ','), ('singlet', 'VB'), ('a', 'DT'), ('sleeveless', 'NN'), ('garment', 'NN'), ('similar', 'JJ'), ('to', 'TO'), ('a', 'DT'), ('t-shirt', 'NN'), ('.', '.')]","[13, 19, 13, 19, 19, 19, 9, 19, 19, 9, 31, 16, 19, 19, 13, 25, 16, 19, 24]"
86,"['the', 'moon', 'is', 'very', 'elongated', ',', 'with', 'its', 'short', 'axis', '0.5', '±', '0.1', 'times', 'the', 'long', 'axis', '.']","[    6  1326    14   212  7205     7    22    46   418  2671  7705  7125
 12476   274     6   207  2671     8]","['the', 'moon', 'is', 'elongated', 'with', 'its', 'short', 'axis', '0.5', 'and', '0.1', 'times', 'the', 'long', 'axis', '.']","[    6  1326    14  7205    22    46   418  2671  7705    10 12476   274
     6   207  2671     8]","['KEEP', 'KEEP', 'KEEP', 'DEL', 'KEEP', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'and', 'DEL', 'STOP']",[ 2  2  2  3  2  3  2  2  2  2  2 10  3  5],"[('the', 'DT'), ('moon', 'NN'), ('is', 'VBZ'), ('very', 'RB'), ('elongated', 'JJ'), (',', ','), ('with', 'IN'), ('its', 'PRP$'), ('short', 'JJ'), ('axis', 'NN'), ('0.5', 'CD'), ('±', 'NN'), ('0.1', 'CD'), ('times', 'NNS'), ('the', 'DT'), ('long', 'JJ'), ('axis', 'NN'), ('.', '.')]","[16, 19, 15, 27, 13, 9, 40, 4, 13, 19, 37, 19, 37, 29, 16, 13, 19, 24]"
87,"['they', 'claimed', 'to', 'be', 'playing', 'an', 'april', 'fool', ""'s"", 'joke', ',', 'but', 'most', 'people', 'who', 'saw', 'the', 'signs', 'were', 'unfamiliar', 'with', 'the', 'phrase', '.']","[   54  1304    13    36   624    33   219 12762    23 10985     7    51
    58   128    56   832     6  2646    37 22447    22     6  2500     8]","['they', 'said', 'they', 'were', 'playing', 'an', 'april', 'fool', ""'s"", 'joke', ',', 'but', 'most', 'people', 'who', 'saw', 'the', 'signs', 'did', 'not', 'know', 'the', 'phrase', '.']","[   54   352    54    37   624    33   219 12762    23 10985     7    51
    58   128    56   832     6  2646   225    47  2116     6  2500     8]","['they', 'said', 'KEEP', 'were', 'DEL', 'DEL', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'did', 'not', 'know', 'DEL', 'DEL', 'DEL', 'STOP']","[  54  352    2   37    3    3    3    2    2    2    2    2    2    2
    2    2    2    2    2    2    2  225   47 2116    3    3    3    5]","[('they', 'PRP'), ('claimed', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('playing', 'VBG'), ('an', 'DT'), ('april', 'JJ'), ('fool', 'NN'), (""'s"", 'POS'), ('joke', 'NN'), (',', ','), ('but', 'CC'), ('most', 'JJS'), ('people', 'NNS'), ('who', 'WP'), ('saw', 'VBD'), ('the', 'DT'), ('signs', 'NNS'), ('were', 'VBD'), ('unfamiliar', 'JJ'), ('with', 'IN'), ('the', 'DT'), ('phrase', 'NN'), ('.', '.')]","[38, 6, 25, 31, 5, 16, 13, 19, 23, 19, 9, 33, 45, 29, 14, 6, 16, 29, 6, 13, 40, 16, 19, 24]"
88,"['a', 'parallel', 'to', 'tributaries', 'is', 'the', 'distributary', ',', 'a', 'river', 'that', 'branches', 'off', 'of', 'and', 'flows', 'away', 'from', 'the', 'main', 'stream', '.']","[  12 2335   13 7738   14    6    1    7   12  197   24 3086  417    9
   10 2958  671   26    6  230 3767    8]","['similar', 'to', 'tributaries', 'is', 'the', 'distributary', ',', 'a', 'river', 'that', 'branches', 'off', 'of', 'and', 'flows', 'away', 'from', 'the', 'main', 'stream']","[ 349   13 7738   14    6    1    7   12  197   24 3086  417    9   10
 2958  671   26    6  230 3767]","['similar', 'DEL', 'DEL', 'STOP', 'DEL']",[349   3   3   5   3],"[('a', 'DT'), ('parallel', 'JJ'), ('to', 'TO'), ('tributaries', 'NNS'), ('is', 'VBZ'), ('the', 'DT'), ('distributary', 'JJ'), (',', ','), ('a', 'DT'), ('river', 'NN'), ('that', 'WDT'), ('branches', 'VBZ'), ('off', 'IN'), ('of', 'IN'), ('and', 'CC'), ('flows', 'VBZ'), ('away', 'RB'), ('from', 'IN'), ('the', 'DT'), ('main', 'JJ'), ('stream', 'NN'), ('.', '.')]","[16, 13, 25, 29, 15, 16, 13, 9, 16, 19, 12, 15, 40, 40, 33, 15, 27, 40, 16, 13, 19, 24]"
89,"['the', 'inner', 'eyewall', 'dissipated', 'as', 'a', '23', 'mile', '-lrb-', '37', 'km', '-rrb-', 'outer', 'eyewall', 'became', 'dominant', ',', 'and', 'concurrently', 'the', 'overall', 'organization', 'of', 'the', 'hurricane', 'improved', '.']","[    6  2397 10078  5186    18    12   649  3623     1  3942   361     1
  2088 10078    86  2750     7    10 14476     6  1230   683     9     6
   391  3195     8]","['the', 'inner', 'eyewall', 'disappeared', 'as', 'a', '23', 'mile', '-lrb-', '37', 'km', '-rrb-', 'outer', 'eyewall', 'became', 'stronger', ',', 'and', 'at', 'the', 'same', 'time', ',', 'the', 'overall', 'organization', 'of', 'the', 'hurricane', 'improved', '.']","[    6  2397 10078  5520    18    12   649  3623     1  3942   361     1
  2088 10078    86  4771     7    10    29     6   141    71     7     6
  1230   683     9     6   391  3195     8]","['KEEP', 'KEEP', 'KEEP', 'disappeared', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'stronger', 'DEL', 'KEEP', 'KEEP', 'at', 'the', 'same', 'time', ',', 'DEL', 'STOP']","[   2    2    2 5520    3    2    2    2    2    2    2    2    2    2
    2    2 4771    3    2    2   29    6  141   71    7    3    5]","[('the', 'DT'), ('inner', 'JJ'), ('eyewall', 'NN'), ('dissipated', 'VBD'), ('as', 'IN'), ('a', 'DT'), ('23', 'CD'), ('mile', 'NN'), ('-lrb-', 'NN'), ('37', 'CD'), ('km', 'NN'), ('-rrb-', 'NNP'), ('outer', 'RB'), ('eyewall', 'RB'), ('became', 'VBD'), ('dominant', 'JJ'), (',', ','), ('and', 'CC'), ('concurrently', 'RB'), ('the', 'DT'), ('overall', 'JJ'), ('organization', 'NN'), ('of', 'IN'), ('the', 'DT'), ('hurricane', 'NN'), ('improved', 'VBD'), ('.', '.')]","[16, 13, 19, 6, 40, 16, 37, 19, 19, 37, 19, 30, 27, 27, 6, 13, 9, 33, 27, 16, 13, 19, 40, 16, 19, 6, 24]"
90,"['the', 'white', 'sox', 'play', 'in', 'the', 'american', 'league', ""'s"", 'central', 'division', '.']",[    6   278 10540   354    11     6    93   307    23   272   373     8],"['the', 'white', 'sox', 'play', 'in', 'the', 'american', 'league', ""'s"", 'central', 'division', '.']",[    6   278 10540   354    11     6    93   307    23   272   373     8],[],[],"[('the', 'DT'), ('white', 'JJ'), ('sox', 'NN'), ('play', 'NN'), ('in', 'IN'), ('the', 'DT'), ('american', 'JJ'), ('league', 'NN'), (""'s"", 'POS'), ('central', 'JJ'), ('division', 'NN'), ('.', '.')]","[16, 13, 19, 19, 40, 16, 13, 19, 23, 13, 19, 24]"
91,"['when', 'damocles', 'was', 'discovered', ',', 'in', '1991', 'by', 'robert', 'h.', 'mcnaught', ',', 'it', 'was', 'found', 'to', 'be', 'on', 'an', 'orbit', 'completely', 'different', 'from', 'all', 'others', 'known', '.']","[  60    1   15  696    7   11 1133   21  685 2680    1    7   31   15
  139   13   36   19   33 2009 1556  192   26   66  432   64    8]","['when', 'damocles', 'was', 'discovered', ',', 'in', '1991', 'by', 'robert', 'h.', 'mcnaught', ',', 'it', 'was', 'found', 'to', 'be', 'on', 'an', 'orbit', 'completely', 'different', 'from', 'all', 'others', 'known', '.']","[  60    1   15  696    7   11 1133   21  685 2680    1    7   31   15
  139   13   36   19   33 2009 1556  192   26   66  432   64    8]",[],[],"[('when', 'WRB'), ('damocles', 'NNS'), ('was', 'VBD'), ('discovered', 'VBN'), (',', ','), ('in', 'IN'), ('1991', 'CD'), ('by', 'IN'), ('robert', 'NN'), ('h.', 'NN'), ('mcnaught', 'NN'), (',', ','), ('it', 'PRP'), ('was', 'VBD'), ('found', 'VBN'), ('to', 'TO'), ('be', 'VB'), ('on', 'IN'), ('an', 'DT'), ('orbit', 'NN'), ('completely', 'RB'), ('different', 'JJ'), ('from', 'IN'), ('all', 'DT'), ('others', 'NNS'), ('known', 'VBN'), ('.', '.')]","[32, 29, 6, 8, 9, 40, 37, 40, 19, 19, 19, 9, 38, 6, 8, 25, 31, 40, 16, 19, 27, 13, 40, 16, 29, 8, 24]"
92,"['the', 'blake', 'river', 'megacaldera', 'complex', 'is', 'considered', 'a', 'supervolcano', 'due', 'to', 'its', 'great', 'size', 'and', 'its', 'multiple', 'dikes', 'and', 'vents', '.']","[    6  8057   197     1   793    14   294    12     1   265    13    46
   202   611    10    46  1182 26891    10 14676     8]","['the', 'blake', 'river', 'megacaldera', 'complex', 'is', 'considered', 'a', 'supervolcano', 'because', 'of', 'its', 'large', 'size', 'and', 'its', 'numerous', 'dikes', 'and', 'vents', '.']","[    6  8057   197     1   793    14   294    12     1   154     9    46
   150   611    10    46   861 26891    10 14676     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'because', 'of', 'DEL', 'DEL', 'KEEP', 'large', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'numerous', 'DEL', 'STOP']","[  2   2   2   2   2   2   2   2   2 154   9   3   3   2 150   3   2   2
   2 861   3   5]","[('the', 'DT'), ('blake', 'NN'), ('river', 'NN'), ('megacaldera', 'NN'), ('complex', 'NN'), ('is', 'VBZ'), ('considered', 'VBN'), ('a', 'DT'), ('supervolcano', 'NN'), ('due', 'JJ'), ('to', 'TO'), ('its', 'PRP$'), ('great', 'JJ'), ('size', 'NN'), ('and', 'CC'), ('its', 'PRP$'), ('multiple', 'JJ'), ('dikes', 'NNS'), ('and', 'CC'), ('vents', 'NNS'), ('.', '.')]","[16, 19, 19, 19, 19, 15, 8, 16, 19, 13, 25, 4, 13, 19, 33, 4, 13, 29, 33, 29, 24]"
93,"['six', 'species', 'live', 'in', 'the', 'greater', 'caribbean', 'region', ',', 'including', 'the', 'queen', 'conch', ',', 'and', 'the', 'west', 'indian', 'fighting', 'conch', ',', 'strombus', 'pugilis', '.']","[  303   153   392    11     6   923  2484   315     7   102     6   560
 17120     7    10     6   173   785  1986 17120     7     1     1     8]","['six', 'species', 'live', 'in', 'the', 'greater', 'caribbean', 'area', ',', 'including', 'the', 'queen', 'conch', ',', 'and', 'the', 'west', 'indian', 'fighting', 'conch', ',', 'strombus', 'pugilis', '.']","[  303   153   392    11     6   923  2484   135     7   102     6   560
 17120     7    10     6   173   785  1986 17120     7     1     1     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'area', 'DEL', 'STOP']",[  2   2   2   2   2   2   2 135   3   5],"[('six', 'CD'), ('species', 'NNS'), ('live', 'VBP'), ('in', 'IN'), ('the', 'DT'), ('greater', 'JJR'), ('caribbean', 'JJ'), ('region', 'NN'), (',', ','), ('including', 'VBG'), ('the', 'DT'), ('queen', 'JJ'), ('conch', 'NN'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('west', 'NN'), ('indian', 'JJ'), ('fighting', 'VBG'), ('conch', 'NN'), (',', ','), ('strombus', 'NN'), ('pugilis', 'NN'), ('.', '.')]","[37, 29, 11, 40, 16, 46, 13, 19, 9, 5, 16, 13, 19, 9, 33, 16, 19, 13, 5, 19, 9, 19, 19, 24]"
94,"['with', 'its', 'completion', 'in', '1992', ',', 'uninterrupted', 'water', 'transport', 'was', 'made', 'possible', 'between', 'the', 'north', 'sea', 'and', 'the', 'black', 'sea', '.']","[  22   46 5304   11 1046    7    1  176 1578   15   94  736   81    6
  121  276   10    6  340  276    8]","['with', 'its', 'completion', 'in', '1992', ',', 'uninterrupted', 'water', 'transfers', 'was', 'made', 'possible', 'between', 'the', 'north', 'sea', 'and', 'the', 'black', 'sea', '.']","[   22    46  5304    11  1046     7     1   176 13397    15    94   736
    81     6   121   276    10     6   340   276     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'transfers', 'DEL', 'STOP']",[    2     2     2     2     2     2     2     2 13397     3     5],"[('with', 'IN'), ('its', 'PRP$'), ('completion', 'NN'), ('in', 'IN'), ('1992', 'CD'), (',', ','), ('uninterrupted', 'JJ'), ('water', 'NN'), ('transport', 'NN'), ('was', 'VBD'), ('made', 'VBN'), ('possible', 'JJ'), ('between', 'IN'), ('the', 'DT'), ('north', 'JJ'), ('sea', 'NN'), ('and', 'CC'), ('the', 'DT'), ('black', 'JJ'), ('sea', 'NN'), ('.', '.')]","[40, 4, 19, 40, 37, 9, 13, 19, 19, 6, 8, 13, 40, 16, 13, 19, 33, 16, 13, 19, 24]"
95,"['world', 'temperatures', 'could', 'rise', 'by', 'between', '1.1', 'and', '6.4', '°', 'c', '-lrb-', '2.0', 'and', '11.5', '°', 'f', '-rrb-', 'during', 'the', '21st', 'century', '-lrb-', 'table', '3', '-rrb-', 'and', 'that', ':', 'sea', 'levels', 'will', 'probably', 'rise', 'by', '18', 'to', '59', 'cm', '-lrb-', '7.08', 'to', '23.22', 'in', '-rrb-', '-lsb-', 'table', '3', '-rsb-', '.']","[   72  2034   237  1391    21    81 11110    10 18793   270   660     1
  9037    10     1   270  1049     1    73     6  5001   156     1  1665
   240     1    10    24    38   276  1078   148  1201  1391    21   473
    13  6020  1058     1     1    13     1    11     1     1  1665   240
     1     8]","['world', 'temperatures', 'could', 'rise', 'by', 'between', '1.1', 'and', '6.4', '°', 'c', '-lrb-', '2.0', 'and', '11.5', '°', 'f', '-rrb-', 'during', 'the', '21st', 'century', '-lrb-', 'table', '3', '-rrb-', 'and', 'that', ':', 'sea', 'levels', 'will', 'probably', 'rise', 'by', '18', 'to', '59', 'cm', '-lrb-', '7.08', 'to', '23.22', 'in', '-rrb-', '-lsb-', 'table', '3', '-rsb-', '.']","[   72  2034   237  1391    21    81 11110    10 18793   270   660     1
  9037    10     1   270  1049     1    73     6  5001   156     1  1665
   240     1    10    24    38   276  1078   148  1201  1391    21   473
    13  6020  1058     1     1    13     1    11     1     1  1665   240
     1     8]",[],[],"[('world', 'NN'), ('temperatures', 'NNS'), ('could', 'MD'), ('rise', 'VB'), ('by', 'IN'), ('between', 'IN'), ('1.1', 'CD'), ('and', 'CC'), ('6.4', 'CD'), ('°', 'NNS'), ('c', 'VBP'), ('-lrb-', 'JJ'), ('2.0', 'CD'), ('and', 'CC'), ('11.5', 'CD'), ('°', 'NN'), ('f', 'NN'), ('-rrb-', 'NN'), ('during', 'IN'), ('the', 'DT'), ('21st', 'JJ'), ('century', 'NN'), ('-lrb-', 'NNP'), ('table', 'NN'), ('3', 'CD'), ('-rrb-', 'NN'), ('and', 'CC'), ('that', 'IN'), (':', ':'), ('sea', 'NN'), ('levels', 'NNS'), ('will', 'MD'), ('probably', 'RB'), ('rise', 'VB'), ('by', 'IN'), ('18', 'CD'), ('to', 'TO'), ('59', 'CD'), ('cm', 'NNS'), ('-lrb-', 'RB'), ('7.08', 'CD'), ('to', 'TO'), ('23.22', 'CD'), ('in', 'IN'), ('-rrb-', 'JJ'), ('-lsb-', 'NNP'), ('table', 'NN'), ('3', 'CD'), ('-rsb-', 'NN'), ('.', '.')]","[19, 29, 42, 31, 40, 40, 37, 33, 37, 29, 11, 13, 37, 33, 37, 19, 19, 19, 40, 16, 13, 19, 30, 19, 37, 19, 33, 40, 28, 19, 29, 42, 27, 31, 40, 37, 25, 37, 29, 27, 37, 25, 37, 40, 13, 30, 19, 37, 19, 24]"
96,"['in', 'reality', 'angle', 'announced', 'that', 'he', 'would', 'be', 'having', 'neck', 'surgery', 'in', 'may', 'and', 'would', 'be', 'out', 'of', 'action', 'until', 'august', '.']","[  11 3239 2299  520   24   30   97   36  346 3042 4263   11   67   10
   97   36  126    9  896  133  186    8]","['angle', 'said', 'that', 'he', 'would', 'be', 'having', 'neck', 'surgery', 'in', 'may', 'and', 'would', 'be', 'out', 'until', 'august', '.']","[2299  352   24   30   97   36  346 3042 4263   11   67   10   97   36
  126  133  186    8]","['DEL', 'DEL', 'KEEP', 'said', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'STOP']","[  3   3   2 352   3   2   2   2   2   2   2   2   2   2   2   2   2   2
   3   3   5]","[('in', 'IN'), ('reality', 'NN'), ('angle', 'NN'), ('announced', 'VBD'), ('that', 'IN'), ('he', 'PRP'), ('would', 'MD'), ('be', 'VB'), ('having', 'VBG'), ('neck', 'DT'), ('surgery', 'NN'), ('in', 'IN'), ('may', 'MD'), ('and', 'CC'), ('would', 'MD'), ('be', 'VB'), ('out', 'IN'), ('of', 'IN'), ('action', 'NN'), ('until', 'IN'), ('august', 'NN'), ('.', '.')]","[40, 19, 19, 6, 40, 38, 42, 31, 5, 16, 19, 40, 42, 33, 42, 31, 40, 40, 19, 40, 19, 24]"
97,"['these', 'flies', 'are', 'clothed', 'in', 'black', 'or', 'pale', '-lrb-', 'white', 'or', 'golden', '-rrb-', 'hairs', ',', 'and', 'are', 'themselves', 'either', 'black', 'or', 'metallic', 'green', 'or', 'blue', '.']","[   98  5484    32 25001    11   340    34  5198     1   278    34  1162
     1 11398     7    10    32  1159   451   340    34  5806   635    34
   728     8]","['these', 'fliesare', 'either', 'black', 'or', 'metalic', 'green', 'or', 'blue', 'and', 'are', 'clothes', 'in', 'pale', 'white', 'and', 'golden', 'hairs', '.']","[   98     1   451   340    34     1   635    34   728    10    32  4573
    11  5198   278    10  1162 11398     8]","['KEEP', 'fliesare', 'either', 'black', 'or', 'metalic', 'green', 'or', 'blue', 'and', 'DEL', 'KEEP', 'clothes', 'DEL', 'KEEP', 'DEL', 'DEL', 'KEEP', 'DEL', 'KEEP', 'and', 'DEL', 'KEEP', 'DEL', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    1  451  340   34    1  635   34  728   10    3    2 4573    3
    2    3    3    2    3    2   10    3    2    3    2    3    3    3
    3    3    3    3    3    3    3    3    5]","[('these', 'DT'), ('flies', 'NNS'), ('are', 'VBP'), ('clothed', 'VBN'), ('in', 'IN'), ('black', 'JJ'), ('or', 'CC'), ('pale', 'JJ'), ('-lrb-', 'JJ'), ('white', 'JJ'), ('or', 'CC'), ('golden', 'JJ'), ('-rrb-', 'NN'), ('hairs', 'NNS'), (',', ','), ('and', 'CC'), ('are', 'VBP'), ('themselves', 'PRP'), ('either', 'CC'), ('black', 'JJ'), ('or', 'CC'), ('metallic', 'JJ'), ('green', 'JJ'), ('or', 'CC'), ('blue', 'NN'), ('.', '.')]","[16, 29, 11, 8, 40, 13, 33, 13, 13, 13, 33, 13, 19, 29, 9, 33, 11, 38, 33, 13, 33, 13, 13, 33, 19, 24]"
