,comp_tokens,comp_ids,simp_tokens,simp_ids,edit_labels,new_edit_ids,comp_pos_tags,comp_pos_ids
10,"['the', 'population', 'of', 'afghanistan', 'is', 'divided', 'into', 'a', 'wide', 'variety', 'of', 'ethnic', 'groups', 'of', 'which', 'tajik', ',', 'pashtun', ',', 'hazara', ',', 'uzbek', 'and', 'baloch', '.']","[    6   331     9  2907    14   791    65    12   801   783     9  2723
   524     9    35 23895     7 22205     7 21585     7     1    10     1
     8]","['the', 'population', 'of', 'afghanistan', 'is', 'divided', 'into', 'a', 'wide', 'variety', 'of', 'ethnic', 'groups', 'of', 'which', 'tajik', ',', 'pashtun', ',', 'hazara', ',', 'uzbek', 'and', 'baloch', '.']","[    6   331     9  2907    14   791    65    12   801   783     9  2723
   524     9    35 23895     7 22205     7 21585     7     1    10     1
     8]",[],[],"[('the', 'DT'), ('population', 'NN'), ('of', 'IN'), ('afghanistan', 'NN'), ('is', 'VBZ'), ('divided', 'VBN'), ('into', 'IN'), ('a', 'DT'), ('wide', 'JJ'), ('variety', 'NN'), ('of', 'IN'), ('ethnic', 'JJ'), ('groups', 'NNS'), ('of', 'IN'), ('which', 'WDT'), ('tajik', 'NN'), (',', ','), ('pashtun', 'NN'), (',', ','), ('hazara', 'NN'), (',', ','), ('uzbek', 'JJ'), ('and', 'CC'), ('baloch', 'NN'), ('.', '.')]","[16, 19, 40, 19, 15, 8, 40, 16, 13, 19, 40, 13, 29, 40, 12, 19, 9, 19, 9, 19, 9, 13, 33, 19, 24]"
11,"['the', 'official', 'language', 'of', 'argentina', 'is', 'spanish', ',', 'usually', 'called', 'castellano', '-lrb-', 'castilian', '-rrb-', 'by', 'argentines', '.']","[   6  492  283    9 3268   14  625    7  214   91    1    1    1    1
   21    1    8]","['the', 'official', 'language', 'of', 'argentina', 'is', 'spanish', '.']",[   6  492  283    9 3268   14  625    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('official', 'JJ'), ('language', 'NN'), ('of', 'IN'), ('argentina', 'NN'), ('is', 'VBZ'), ('spanish', 'JJ'), (',', ','), ('usually', 'RB'), ('called', 'VBD'), ('castellano', 'NN'), ('-lrb-', 'NN'), ('castilian', 'JJ'), ('-rrb-', 'NN'), ('by', 'IN'), ('argentines', 'NNS'), ('.', '.')]","[16, 13, 19, 40, 19, 15, 13, 9, 27, 6, 19, 19, 13, 19, 40, 29, 24]"
12,"['it', 'is', 'the', 'fifth', 'largest', 'country', 'by', 'geographical', 'area', ',', 'occupying', 'nearly', 'half', 'of', 'south', 'america', ',', 'the', 'fifth', 'most', 'populous', 'country', ',', 'and', 'the', 'fourth', 'most', 'populous', 'democracy', 'in', 'the', 'world', '.']","[  31   14    6 1081  234  261   21 4457  135    7 8006  884  669    9
  111  320    7    6 1081   58 4280  261    7   10    6  654   58 4280
 3933   11    6   72    8]","['it', 'is', 'the', 'fifth', 'largest', 'country', 'by', 'geographic', 'area', '.']",[  31   14    6 1081  234  261   21 4578  135    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'geographic', 'DEL', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    2    2    2    2    2    2 4578    3    2    3    3    3    3
    3    3    3    3    3    3    3    3    3    3    3    3    3    3
    3    3    3    3    3    5]","[('it', 'PRP'), ('is', 'VBZ'), ('the', 'DT'), ('fifth', 'JJ'), ('largest', 'JJS'), ('country', 'NN'), ('by', 'IN'), ('geographical', 'JJ'), ('area', 'NN'), (',', ','), ('occupying', 'VBG'), ('nearly', 'RB'), ('half', 'NN'), ('of', 'IN'), ('south', 'JJ'), ('america', 'NN'), (',', ','), ('the', 'DT'), ('fifth', 'NN'), ('most', 'RBS'), ('populous', 'JJ'), ('country', 'NN'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('fourth', 'JJ'), ('most', 'RBS'), ('populous', 'JJ'), ('democracy', 'NN'), ('in', 'IN'), ('the', 'DT'), ('world', 'NN'), ('.', '.')]","[38, 15, 16, 13, 45, 19, 40, 13, 19, 9, 5, 27, 19, 40, 13, 19, 9, 16, 19, 35, 13, 19, 9, 33, 16, 13, 35, 13, 19, 40, 16, 19, 24]"
13,"['she', 'has', 'an', 'older', 'brother', ',', 'chad', ',', 'and', 'a', 'twin', 'brother', 'who', 'is', '12', 'minutes', 'younger', 'than', 'she', 'is', '.']","[  62   43   33 1116  587    7 8865    7   10   12 4538  587   56   14
  384 1298 1390   79   62   14    8]","['she', 'has', 'an', 'older', 'brother', ',', 'chad', '.']",[  62   43   33 1116  587    7 8865    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('she', 'PRP'), ('has', 'VBZ'), ('an', 'DT'), ('older', 'JJR'), ('brother', 'NN'), (',', ','), ('chad', 'VBD'), (',', ','), ('and', 'CC'), ('a', 'DT'), ('twin', 'NN'), ('brother', 'NN'), ('who', 'WP'), ('is', 'VBZ'), ('12', 'CD'), ('minutes', 'NNS'), ('younger', 'JJR'), ('than', 'IN'), ('she', 'PRP'), ('is', 'VBZ'), ('.', '.')]","[38, 15, 16, 46, 19, 9, 6, 9, 33, 16, 19, 19, 14, 15, 37, 29, 46, 40, 38, 15, 24]"
14,"['the', 'judge', 'ordered', 'that', 'chapman', 'should', 'receive', 'psychiatric', 'treatment', 'in', 'prison', 'and', 'sentenced', 'him', 'to', 'twenty', 'years', 'to', 'life', ',', 'slightly', 'less', 'than', 'the', 'maximum', 'possible', 'of', 'twenty-five', 'years', 'to', 'life', '.']","[    6  3260  1495    24  9432   616  2077  8657  2031    11  1834    10
  4680   100    13  2744    78    13   179     7  1671   435    79     6
  1997   736     9 11210    78    13   179     8]","['the', 'judge', 'ordered', 'that', 'chapman', 'should', 'receive', 'psychiatric', 'treatment', 'in', 'prison', 'and', 'sentenced', 'him', 'to', 'twenty', 'years', 'to', 'life', '.']","[   6 3260 1495   24 9432  616 2077 8657 2031   11 1834   10 4680  100
   13 2744   78   13  179    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('judge', 'NN'), ('ordered', 'VBD'), ('that', 'IN'), ('chapman', 'NN'), ('should', 'MD'), ('receive', 'VB'), ('psychiatric', 'JJ'), ('treatment', 'NN'), ('in', 'IN'), ('prison', 'NN'), ('and', 'CC'), ('sentenced', 'VBD'), ('him', 'PRP'), ('to', 'TO'), ('twenty', 'VB'), ('years', 'NNS'), ('to', 'TO'), ('life', 'NN'), (',', ','), ('slightly', 'RB'), ('less', 'JJR'), ('than', 'IN'), ('the', 'DT'), ('maximum', 'JJ'), ('possible', 'JJ'), ('of', 'IN'), ('twenty-five', 'JJ'), ('years', 'NNS'), ('to', 'TO'), ('life', 'NN'), ('.', '.')]","[16, 19, 6, 40, 19, 42, 31, 13, 19, 40, 19, 33, 6, 38, 25, 31, 29, 25, 19, 9, 27, 46, 40, 16, 13, 13, 40, 13, 29, 25, 19, 24]"
15,"['a', 'succession', 'of', 'steadily', 'more', 'powerful', 'and', 'flexible', 'computing', 'devices', 'were', 'constructed', 'in', 'the', '1930s', 'and', '1940s', ',', 'gradually', 'adding', 'the', 'key', 'features', 'that', 'are', 'seen', 'in', 'modern', 'computers', '.']","[  12 2496    9 7849   68 1414   10 7412 4931 1959   37 1530   11    6
 3401   10 4543    7 2382 2681    6  628  633   24   32  561   11  220
 3083    8]","['a', 'succession', 'of', 'rapidly', 'more', 'powerful', 'and', 'flexible', 'computing', 'devices', 'were', 'constructed', 'in', 'the', '1930s', 'and', '1940s', '.']","[  12 2496    9 1877   68 1414   10 7412 4931 1959   37 1530   11    6
 3401   10 4543    8]","['KEEP', 'KEEP', 'KEEP', 'rapidly', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    2    2 1877    3    2    2    2    2    2    2    2    2    2
    2    2    2    2    3    3    3    3    3    3    3    3    3    3
    3    3    5]","[('a', 'DT'), ('succession', 'NN'), ('of', 'IN'), ('steadily', 'RB'), ('more', 'RBR'), ('powerful', 'JJ'), ('and', 'CC'), ('flexible', 'JJ'), ('computing', 'VBG'), ('devices', 'NNS'), ('were', 'VBD'), ('constructed', 'VBN'), ('in', 'IN'), ('the', 'DT'), ('1930s', 'CD'), ('and', 'CC'), ('1940s', 'CD'), (',', ','), ('gradually', 'RB'), ('adding', 'VBG'), ('the', 'DT'), ('key', 'NN'), ('features', 'VBZ'), ('that', 'WDT'), ('are', 'VBP'), ('seen', 'VBN'), ('in', 'IN'), ('modern', 'JJ'), ('computers', 'NNS'), ('.', '.')]","[16, 19, 40, 27, 36, 13, 33, 13, 5, 29, 6, 8, 40, 16, 37, 33, 37, 9, 27, 5, 16, 19, 15, 12, 11, 8, 40, 13, 29, 24]"
16,"['since', 'then', 'they', 'have', 'changed', 'their', 'name', 'to', 'palladium', 'and', 'played', 'alongside', 'amy', 'winehouse', '.']","[  127    99    54    44   837    49   106    13 21358    10   198  2019
  4073 19857     8]","['since', 'then', 'they', 'have', 'changed', 'their', 'name', 'to', 'palladium', '.']",[  127    99    54    44   837    49   106    13 21358     8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 3 3 3 3 3 5],"[('since', 'IN'), ('then', 'RB'), ('they', 'PRP'), ('have', 'VBP'), ('changed', 'VBN'), ('their', 'PRP$'), ('name', 'NN'), ('to', 'TO'), ('palladium', 'NN'), ('and', 'CC'), ('played', 'VBD'), ('alongside', 'RB'), ('amy', 'JJ'), ('winehouse', 'NN'), ('.', '.')]","[40, 27, 38, 11, 8, 4, 19, 25, 19, 33, 6, 27, 13, 19, 24]"
17,"['a', 'boot', 'is', 'a', 'type', 'of', 'footwear', 'that', 'covers', 'at', 'least', 'the', 'foot', 'and', 'the', 'ankle', 'and', 'sometimes', 'extends', 'up', 'to', 'the', 'knee', 'or', 'even', 'the', 'hip', '.']","[   12  6630    14    12   485     9 18833    24  2193    29   502     6
  2033    10     6 11482    10   297  4354   101    13     6  7742    34
   280     6  4032     8]","['a', 'boot', 'is', 'a', 'type', 'of', 'clothing', 'that', 'covers', 'at', 'least', 'the', 'foot', 'and', 'the', 'ankle', '.']","[   12  6630    14    12   485     9  2999    24  2193    29   502     6
  2033    10     6 11482     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'clothing', 'DEL', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']","[   2    2    2    2    2    2 2999    3    2    2    2    2    2    2
    2    2    2    3    3    3    3    3    3    3    3    3    3    3
    5]","[('a', 'DT'), ('boot', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('type', 'NN'), ('of', 'IN'), ('footwear', 'NN'), ('that', 'IN'), ('covers', 'VBZ'), ('at', 'IN'), ('least', 'JJS'), ('the', 'DT'), ('foot', 'NN'), ('and', 'CC'), ('the', 'DT'), ('ankle', 'NN'), ('and', 'CC'), ('sometimes', 'RB'), ('extends', 'VBZ'), ('up', 'RP'), ('to', 'TO'), ('the', 'DT'), ('knee', 'NN'), ('or', 'CC'), ('even', 'RB'), ('the', 'DT'), ('hip', 'NN'), ('.', '.')]","[16, 19, 15, 16, 19, 40, 19, 40, 15, 40, 45, 16, 19, 33, 16, 19, 33, 27, 15, 17, 25, 16, 19, 33, 27, 16, 19, 24]"
18,"['during', 'the', 'war', ',', 'iraq', 'used', 'chemical', 'weapons', 'against', 'iranian', 'forces', 'fighting', 'on', 'the', 'southern', 'front', 'and', 'kurdish', 'separatists', 'who', 'were', 'attempting', 'to', 'open', 'up', 'a', 'northern', 'front', 'in', 'iraq', 'with', 'the', 'help', 'of', 'iran', '.']","[   73     6   107     7  3246    61   746  1770   189  4939   413  1986
    19     6   382   782    10 16740 18882    56    37  3812    13   483
   101    12   363   782    11  3246    22     6   603     9  2379     8]","['during', 'the', 'war', ',', 'iraq', 'used', 'chemical', 'weapons', 'against', 'iranian', 'forces', 'fighting', 'on', 'the', 'southern', 'front', '.']","[  73    6  107    7 3246   61  746 1770  189 4939  413 1986   19    6
  382  782    8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 2 3 3 3 3 3 3 3 5],"[('during', 'IN'), ('the', 'DT'), ('war', 'NN'), (',', ','), ('iraq', 'NN'), ('used', 'VBN'), ('chemical', 'JJ'), ('weapons', 'NNS'), ('against', 'IN'), ('iranian', 'JJ'), ('forces', 'NNS'), ('fighting', 'VBG'), ('on', 'IN'), ('the', 'DT'), ('southern', 'JJ'), ('front', 'NN'), ('and', 'CC'), ('kurdish', 'JJ'), ('separatists', 'NNS'), ('who', 'WP'), ('were', 'VBD'), ('attempting', 'VBG'), ('to', 'TO'), ('open', 'VB'), ('up', 'RP'), ('a', 'DT'), ('northern', 'JJ'), ('front', 'NN'), ('in', 'IN'), ('iraq', 'NN'), ('with', 'IN'), ('the', 'DT'), ('help', 'NN'), ('of', 'IN'), ('iran', 'NN'), ('.', '.')]","[40, 16, 19, 9, 19, 8, 13, 29, 40, 13, 29, 5, 40, 16, 13, 19, 33, 13, 29, 14, 6, 5, 25, 31, 17, 16, 13, 19, 40, 19, 40, 16, 19, 40, 19, 24]"
19,"['december', 'is', 'the', 'twelfth', 'and', 'last', 'month', 'of', 'the', 'year', 'in', 'the', 'gregorian', 'calendar', 'and', 'one', 'of', 'seven', 'gregorian', 'months', 'with', 'the', 'length', 'of', '31', 'days', '.']","[ 206   14    6 6719   10  232 1355    9    6  110   11    6 5192 1818
   10   42    9  454 5192  519   22    6  640    9 1019  383    8]","['december', 'is', 'the', 'twelfth', 'and', 'last', 'month', 'of', 'the', 'year', '.']",[ 206   14    6 6719   10  232 1355    9    6  110    8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('december', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('twelfth', 'NN'), ('and', 'CC'), ('last', 'JJ'), ('month', 'NN'), ('of', 'IN'), ('the', 'DT'), ('year', 'NN'), ('in', 'IN'), ('the', 'DT'), ('gregorian', 'JJ'), ('calendar', 'NN'), ('and', 'CC'), ('one', 'CD'), ('of', 'IN'), ('seven', 'CD'), ('gregorian', 'JJ'), ('months', 'NNS'), ('with', 'IN'), ('the', 'DT'), ('length', 'NN'), ('of', 'IN'), ('31', 'CD'), ('days', 'NNS'), ('.', '.')]","[19, 15, 16, 19, 33, 13, 19, 40, 16, 19, 40, 16, 13, 19, 33, 37, 40, 37, 13, 29, 40, 16, 19, 40, 37, 29, 24]"
20,"['a', 'naval', 'mine', 'is', 'a', 'self-contained', 'explosive', 'device', 'placed', 'in', 'water', 'to', 'destroy', 'ships', 'or', 'submarines', '.']","[   12  1721  4761    14    12 21333  5661  1719   841    11   176    13
  3898  1817    34  8201     8]","['a', 'naval', 'mine', 'is', 'a', 'self-contained', 'explosive', 'device', 'placed', 'in', 'water', 'to', 'destroy', 'ships', 'or', 'submarines', '.']","[   12  1721  4761    14    12 21333  5661  1719   841    11   176    13
  3898  1817    34  8201     8]",[],[],"[('a', 'DT'), ('naval', 'JJ'), ('mine', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('self-contained', 'JJ'), ('explosive', 'JJ'), ('device', 'NN'), ('placed', 'VBN'), ('in', 'IN'), ('water', 'NN'), ('to', 'TO'), ('destroy', 'VB'), ('ships', 'NNS'), ('or', 'CC'), ('submarines', 'NNS'), ('.', '.')]","[16, 13, 19, 15, 16, 13, 13, 19, 8, 40, 19, 25, 31, 29, 33, 29, 24]"
21,"['the', 'penetrating', 'partner', 'stands', ',', 'and', 'the', 'receiving', 'partner', 'wraps', 'their', 'arms', 'around', 'his', 'neck', ',', 'and', 'their', 'legs', 'around', 'his', 'waist', ',', 'thereby', 'exposing', 'either', 'the', 'vagina', 'or', 'anus', 'to', 'the', 'man', ""'s"", 'penis', '.']","[    6 16855  2531  2749     7    10     6  2505  2531 29892    49  1366
   169    28  3042     7    10    49  2145   169    28 14557     7  3959
 11960   451     6  8715    34 11560    13     6   404    23  4535     8]","['the', 'penetrating', 'partner', 'stands', ',', 'and', 'the', 'receiving', 'partner', 'wraps', 'their', 'arms', 'around', 'his', 'neck', '.']","[    6 16855  2531  2749     7    10     6  2505  2531 29892    49  1366
   169    28  3042     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('penetrating', 'NN'), ('partner', 'NN'), ('stands', 'VBZ'), (',', ','), ('and', 'CC'), ('the', 'DT'), ('receiving', 'NN'), ('partner', 'NN'), ('wraps', 'VBP'), ('their', 'PRP$'), ('arms', 'NNS'), ('around', 'IN'), ('his', 'PRP$'), ('neck', 'NN'), (',', ','), ('and', 'CC'), ('their', 'PRP$'), ('legs', 'NNS'), ('around', 'IN'), ('his', 'PRP$'), ('waist', 'NN'), (',', ','), ('thereby', 'RB'), ('exposing', 'VBG'), ('either', 'CC'), ('the', 'DT'), ('vagina', 'NN'), ('or', 'CC'), ('anus', 'NN'), ('to', 'TO'), ('the', 'DT'), ('man', 'NN'), (""'s"", 'POS'), ('penis', 'NN'), ('.', '.')]","[16, 19, 19, 15, 9, 33, 16, 19, 19, 11, 4, 29, 40, 4, 19, 9, 33, 4, 29, 40, 4, 19, 9, 27, 5, 33, 16, 19, 33, 19, 25, 16, 19, 23, 19, 24]"
22,"['he', 'is', 'also', 'renowned', 'for', 'his', 'work', 'in', 'mechanics', ',', 'fluid', 'dynamics', ',', 'optics', ',', 'and', 'astronomy', '.']","[   30    14    40  4485    20    28   140    11  2977     7  2795  8384
     7 11393     7    10  4391     8]","['he', 'is', 'also', 'famous', 'for', 'his', 'work', 'in', 'mechanics', ',', 'fluid', 'dynamics', ',', 'optics', ',', 'and', 'astronomy', '.']","[   30    14    40   586    20    28   140    11  2977     7  2795  8384
     7 11393     7    10  4391     8]","['KEEP', 'KEEP', 'KEEP', 'famous', 'DEL', 'STOP']",[  2   2   2 586   3   5],"[('he', 'PRP'), ('is', 'VBZ'), ('also', 'RB'), ('renowned', 'VBN'), ('for', 'IN'), ('his', 'PRP$'), ('work', 'NN'), ('in', 'IN'), ('mechanics', 'NNS'), (',', ','), ('fluid', 'NN'), ('dynamics', 'NNS'), (',', ','), ('optics', 'NNS'), (',', ','), ('and', 'CC'), ('astronomy', 'NN'), ('.', '.')]","[38, 15, 27, 8, 40, 4, 19, 40, 29, 9, 19, 29, 9, 29, 9, 33, 19, 24]"
23,"['the', 'eruption', 'causes', 'deaths', 'of', 'livestock', 'when', 'they', 'eat', 'contaminated', 'grass', 'and', 'also', 'widespread', 'crop', 'failure', '.']","[    6  5133  1429  2857     9  7261    60    54  2304 13891  4797    10
    40  2101  7475  2098     8]","['the', 'eruption', 'causes', 'deaths', 'of', 'livestock', 'when', 'they', 'eat', 'contaminated', 'grass', '.']",[    6  5133  1429  2857     9  7261    60    54  2304 13891  4797     8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 5],"[('the', 'DT'), ('eruption', 'NN'), ('causes', 'VBZ'), ('deaths', 'NNS'), ('of', 'IN'), ('livestock', 'NN'), ('when', 'WRB'), ('they', 'PRP'), ('eat', 'VBP'), ('contaminated', 'JJ'), ('grass', 'NN'), ('and', 'CC'), ('also', 'RB'), ('widespread', 'JJ'), ('crop', 'NN'), ('failure', 'NN'), ('.', '.')]","[16, 19, 15, 29, 40, 19, 32, 38, 11, 13, 19, 33, 27, 13, 19, 19, 24]"
24,"['an', 'umbrella', 'term', 'is', 'a', 'word', 'that', 'provides', 'a', 'superset', 'or', 'grouping', 'of', 'related', 'concepts', ',', 'also', 'called', 'a', 'hypernym', '.']","[   33  8638   258    14    12   434    24  1504    12     1    34 10628
     9   718  3698     7    40    91    12     1     8]","['an', 'umbrella', 'term', 'is', 'a', 'word', 'that', 'provides', 'a', 'superset', 'or', 'grouping', 'of', 'related', 'concepts', '.']","[   33  8638   258    14    12   434    24  1504    12     1    34 10628
     9   718  3698     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 5],"[('an', 'DT'), ('umbrella', 'JJ'), ('term', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('word', 'NN'), ('that', 'WDT'), ('provides', 'VBZ'), ('a', 'DT'), ('superset', 'NN'), ('or', 'CC'), ('grouping', 'NN'), ('of', 'IN'), ('related', 'JJ'), ('concepts', 'NNS'), (',', ','), ('also', 'RB'), ('called', 'VBD'), ('a', 'DT'), ('hypernym', 'NN'), ('.', '.')]","[16, 13, 19, 15, 16, 19, 12, 15, 16, 19, 33, 19, 40, 13, 29, 9, 27, 6, 16, 19, 24]"
25,"['in', '1940', 'ellis', 'became', 'a', 'member', 'of', 'maud', 'who', 'were', 'investigating', 'the', 'possibility', 'of', 'using', 'nuclear', 'fission', 'to', 'develop', 'new', 'weapons', '.']","[   11  1873 10928    86    12   277     9 27824    56    37 11723     6
  4122     9   245   982 10035    13  1412    57  1770     8]","['in', '1940', 'ellis', 'became', 'a', 'member', 'of', 'maud', '.']",[   11  1873 10928    86    12   277     9 27824     8],"['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 5],"[('in', 'IN'), ('1940', 'CD'), ('ellis', 'NN'), ('became', 'VBD'), ('a', 'DT'), ('member', 'NN'), ('of', 'IN'), ('maud', 'NN'), ('who', 'WP'), ('were', 'VBD'), ('investigating', 'VBG'), ('the', 'DT'), ('possibility', 'NN'), ('of', 'IN'), ('using', 'VBG'), ('nuclear', 'JJ'), ('fission', 'NN'), ('to', 'TO'), ('develop', 'VB'), ('new', 'JJ'), ('weapons', 'NNS'), ('.', '.')]","[40, 37, 19, 6, 16, 19, 40, 19, 14, 6, 5, 16, 19, 40, 5, 13, 19, 25, 31, 13, 29, 24]"
26,"['the', 'female', 'often', 'has', 'a', 'stripe', 'along', 'the', 'spine', 'and', 'dark', 'sides', 'while', 'the', 'male', 'may', 'have', 'blue', 'spots', 'dorsally', '.']","[    6   651   124    43    12 12491   243     6 12672    10   999  1761
    87     6   823    67    44   728  4486     1     8]","['the', 'female', 'often', 'has', 'a', 'stripe', 'along', 'the', 'spine', 'and', 'dark', 'sides', '.']","[    6   651   124    43    12 12491   243     6 12672    10   999  1761
     8]","['KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'KEEP', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'DEL', 'STOP']",[2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 5],"[('the', 'DT'), ('female', 'NN'), ('often', 'RB'), ('has', 'VBZ'), ('a', 'DT'), ('stripe', 'NN'), ('along', 'IN'), ('the', 'DT'), ('spine', 'NN'), ('and', 'CC'), ('dark', 'JJ'), ('sides', 'NNS'), ('while', 'IN'), ('the', 'DT'), ('male', 'NN'), ('may', 'MD'), ('have', 'VB'), ('blue', 'JJ'), ('spots', 'NNS'), ('dorsally', 'RB'), ('.', '.')]","[16, 19, 27, 15, 16, 19, 40, 16, 19, 33, 13, 29, 40, 16, 19, 42, 31, 13, 29, 27, 24]"
